时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,迎角,侧滑角,法向过载,燃油消耗,油门位置
453.78441,-0.395206,0.034984,6789.959956,-89.551553,1.053588,-0.191189,203.384741,-39.365791,364.165069,-0.410239,-0.005717,-0.005904,1.316117,5,2.539751,-0.002287,-0.002287,-0.164096,0.164096,-0.00059,-0.00059,-0.00059,-0.00059,-0.00059,-0.00059
453.883369,-0.395579,0.034987,6790.0501,-89.552204,1.05233,-0.208141,203.211226,-42.918095,364.038829,-0.171299,-0.012707,-0.006578,1.316605,5,2.553336,-0.005083,-0.005083,-0.068519,0.068519,-0.000658,-0.000658,-0.000658,-0.000658,-0.000658,-0.000658
454,-0.396019,0.034991,6790.156179,-89.553231,1.051127,-0.238242,202.340875,-49.13934,363.946438,-0.258089,-0.01032,-0.008809,1.317178,5,2.555075,-0.004128,-0.004128,-0.103236,0.103236,-0.000881,-0.000881,-0.000881,-0.000881,-0.000881,-0.000881
454.295695,-0.397135,0.035,6790.424122,-89.556121,1.049371,-0.322007,198.343202,-66.170958,363.979005,-0.283282,-0.005938,-0.009772,1.318627,5,2.556234,-0.002375,-0.002375,-0.113313,0.113313,-0.000977,-0.000977,-0.000977,-0.000977,-0.000977,-0.000977
454.75,-0.398851,0.035013,6790.8325,-89.560295,1.046203,-0.39754,194.171095,-81.531709,363.922772,-0.16626,-0.006974,-0.009187,1.320841,5,2.560831,-0.00279,-0.00279,-0.066504,0.066504,-0.000919,-0.000919,-0.000919,-0.000919,-0.000919,-0.000919
455,-0.399797,0.03502,6791.055329,-89.562796,1.042878,-0.424006,193.222811,-87.217978,363.551174,-0.105863,-0.013297,-0.010007,1.322047,5,2.570414,-0.005319,-0.005319,-0.042345,0.042345,-0.001001,-0.001001,-0.001001,-0.001001,-0.001001,-0.001001
455.1162,-0.400237,0.035024,6791.158381,-89.563721,1.040666,-0.413288,194.964199,-85.500782,363.23314,0.092232,-0.019042,-0.007953,1.322602,5,2.575808,-0.007617,-0.007617,0.036893,-0.036893,-0.000795,-0.000795,-0.000795,-0.000795,-0.000795,-0.000795
455.2,-0.400554,0.035026,6791.232459,-89.564034,1.03936,-0.382477,198.004787,-79.654864,363.063868,0.367677,-0.015578,-0.003742,1.323,5,2.578147,-0.006231,-0.006231,0.147071,-0.147071,-0.000374,-0.000374,-0.000374,-0.000374,-0.000374,-0.000374
455.784411,-0.40277,0.035043,6791.741919,-89.565994,1.032866,-0.193588,212.18996,-41.598385,362.423668,0.323212,-0.011112,-0.003354,1.325765,5,2.576868,-0.004445,-0.004445,0.129285,-0.129285,-0.000335,-0.000335,-0.000335,-0.000335,-0.000335,-0.000335
455.883369,-0.403145,0.035046,6791.826829,-89.566397,1.03155,-0.188449,212.943324,-40.610943,362.264604,0.051926,-0.013302,-0.004069,1.326228,5,2.590448,-0.005321,-0.005321,0.020771,-0.020771,-0.000407,-0.000407,-0.000407,-0.000407,-0.000407,-0.000407
456,-0.403588,0.035049,6791.92637,-89.566793,1.030339,-0.181051,213.756557,-39.129332,362.149432,0.063434,-0.010385,-0.003391,1.326771,5,2.592181,-0.004154,-0.004154,0.025374,-0.025374,-0.000339,-0.000339,-0.000339,-0.000339,-0.000339,-0.000339
456.3,-0.404728,0.035058,6792.1799,-89.567745,1.028349,-0.160465,215.45264,-34.872388,362.094666,0.068621,-0.006632,-0.003175,1.328163,5,2.593299,-0.002653,-0.002653,0.027448,-0.027448,-0.000317,-0.000317,-0.000317,-0.000317,-0.000317,-0.000317
456.666607,-0.406123,0.035069,6792.485061,-89.568918,1.025294,-0.143424,217.385105,-31.393814,361.884881,0.046482,-0.008334,-0.003199,1.329854,5,2.598473,-0.003334,-0.003334,0.018593,-0.018593,-0.00032,-0.00032,-0.00032,-0.00032,-0.00032,-0.00032
456.75,-0.406441,0.035071,6792.553791,-89.569171,1.023288,-0.141204,218.234741,-31.022117,361.546876,0.026619,-0.024051,-0.003038,1.330235,5,2.606871,-0.00962,-0.00962,0.010648,-0.010648,-0.000304,-0.000304,-0.000304,-0.000304,-0.000304,-0.000304
457,-0.407393,0.035078,6792.758416,-89.569856,1.021812,-0.13267,219.206459,-29.254016,361.5285,0.034136,-0.005903,-0.002739,1.33137,5,2.607463,-0.002361,-0.002361,0.013654,-0.013654,-0.000274,-0.000274,-0.000274,-0.000274,-0.000274,-0.000274
457.1162,-0.407836,0.035082,6792.852836,-89.570428,1.02062,-0.145661,219.320497,-32.174262,361.406623,-0.111794,-0.010261,-0.004923,1.331895,5,2.61285,-0.004104,-0.004104,-0.044718,0.044718,-0.000492,-0.000492,-0.000492,-0.000492,-0.000492,-0.000492
457.25,-0.408346,0.035085,6792.961085,-89.571457,1.019853,-0.183471,218.31823,-40.510597,361.399157,-0.282587,-0.005732,-0.007695,1.332497,5,2.614898,-0.002293,-0.002293,-0.113035,0.113035,-0.00077,-0.00077,-0.00077,-0.00077,-0.00077,-0.00077
457.784411,-0.410386,0.035101,6793.389312,-89.575537,1.01623,-0.300662,213.714766,-66.264684,361.237041,-0.21929,-0.006779,-0.007633,1.334887,5,2.615081,-0.002712,-0.002712,-0.087716,0.087716,-0.000763,-0.000763,-0.000763,-0.000763,-0.000763,-0.000763
457.883369,-0.410765,0.035104,6793.46794,-89.576388,1.015348,-0.312618,213.280093,-68.935572,361.15709,-0.120819,-0.00892,-0.0086,1.335323,5,2.627444,-0.003568,-0.003568,-0.048328,0.048328,-0.00086,-0.00086,-0.00086,-0.00086,-0.00086,-0.00086
458,-0.411211,0.035107,6793.560349,-89.577487,1.014268,-0.330334,212.475423,-72.857375,361.053119,-0.151899,-0.009256,-0.00943,1.335836,5,2.62917,-0.003702,-0.003702,-0.06076,0.06076,-0.000943,-0.000943,-0.000943,-0.000943,-0.000943,-0.000943
458.3,-0.412358,0.035116,6793.796644,-89.580406,1.012597,-0.374848,209.789884,-82.542018,361.031329,-0.14838,-0.005571,-0.00973,1.337152,5,2.630271,-0.002228,-0.002228,-0.059352,0.059352,-0.000973,-0.000973,-0.000973,-0.000973,-0.000973,-0.000973
458.75,-0.414082,0.035128,6794.147088,-89.584631,1.009617,-0.412057,207.862603,-90.852392,360.885068,-0.082687,-0.006622,-0.009389,1.339115,5,2.634944,-0.002649,-0.002649,-0.033075,0.033075,-0.000939,-0.000939,-0.000939,-0.000939,-0.000939,-0.000939
459,-0.415041,0.035135,6794.339612,-89.587085,1.006683,-0.425416,207.760493,-94.132979,360.507319,-0.053435,-0.011734,-0.009815,1.340193,5,2.644391,-0.004693,-0.004693,-0.021374,0.021374,-0.000981,-0.000981,-0.000981,-0.000981,-0.000981,-0.000981
459.1162,-0.415486,0.035139,6794.426943,-89.548284,0.970516,2.187837,-139.342741,196.409312,351.789846,22.489219,-0.311253,0.333915,1.339304,5,2.64977,-0.124501,-0.124501,8.995688,-8.995688,0.033391,0.033391,0.033391,0.033391,0.033391,0.033391
459.25,-0.415999,0.035142,6794.523755,-89.39704,1.026908,10.873775,-26.746557,-218.508909,364.031359,64.917443,0.421468,1.130375,1.33647,5,2.650406,0.168587,0.168587,25.966977,-25.966977,0.113037,0.113037,0.113037,0.113037,0.113037,0.113037
459.784411,-0.418032,0.035165,6795.193177,-87.029484,1.503972,57.557524,14.966811,23.769827,419.720046,87.355532,0.892691,4.430217,1.321532,5,2.64733,0.357077,0.357077,34.942213,-34.942213,0.443022,0.443022,0.443022,0.443022,0.443022,0.443022
459.883369,-0.418406,0.035173,6795.415118,-86.366438,1.520713,62.455582,19.541367,-7.720707,419.174117,49.496506,0.169171,6.700302,1.318524,5,2.646779,0.067668,0.067668,19.798602,-19.798602,0.67003,0.67003,0.67003,0.67003,0.67003,0.67003
460,-0.418846,0.035185,6795.708909,-85.640291,1.490948,66.756708,-23.657604,-23.55675,417.223011,36.877927,-0.255206,6.225993,1.314936,5,2.646111,-0.102083,-0.102083,14.751171,-14.751171,0.622599,0.622599,0.622599,0.622599,0.622599,0.622599
460.3,-0.41997,0.035231,6796.561069,-83.637514,1.326825,74.740715,79.454669,-61.348616,403.256248,26.613357,-0.547077,6.675924,1.305545,5,2.64439,-0.218831,-0.218831,10.645343,-10.645343,0.667592,0.667592,0.667592,0.667592,0.667592,0.667592
460.75,-0.421638,0.035352,6797.718702,-80.873486,0.983267,80.225875,26.201169,-226.310049,342.083046,12.189245,-0.763462,6.142284,1.291241,5,2.641818,-0.305385,-0.305385,4.875698,-4.875698,0.614228,0.614228,0.614228,0.614228,0.614228,0.614228
461,-0.422554,0.035448,6798.185062,-79.382227,0.847865,80.907156,193.208723,-188.949334,306.305208,2.725124,-0.541608,5.965038,1.283316,5,2.640399,-0.216643,-0.216643,1.09005,-1.09005,0.596504,0.596504,0.596504,0.596504,0.596504,0.596504
461.1162,-0.422977,0.035499,6798.335083,-78.650142,0.81305,80.820073,182.358881,-212.393082,295.864359,-0.749418,-0.299613,6.300201,1.279648,5,2.639742,-0.119845,-0.119845,-0.299767,0.299767,0.63002,0.63002,0.63002,0.63002,0.63002,0.63002
461.25,-0.423462,0.035565,6798.455026,-77.81375,0.78962,80.506142,110.133992,-263.772612,288.265298,-2.346274,-0.175112,6.251068,1.275405,5,2.63898,-0.070045,-0.070045,-0.93851,0.93851,0.625107,0.625107,0.625107,0.625107,0.625107,0.625107
461.666607,-0.424955,0.035808,6798.527677,-75.276311,0.728773,79.582061,-151.120699,-258.780369,267.522652,-2.218114,-0.146052,6.090731,1.262067,5,2.636603,-0.058421,-0.058421,-0.887246,0.887246,0.609073,0.609073,0.609073,0.609073,0.609073,0.609073
461.784411,-0.425372,0.035889,6798.473907,-74.51954,0.716853,79.42833,-190.391265,-234.34406,263.142728,-1.30497,-0.101189,6.423974,1.258294,5,2.635943,-0.040476,-0.040476,-0.521988,0.521988,0.642397,0.642397,0.642397,0.642397,0.642397,0.642397
461.883369,-0.425721,0.03596,6798.407695,-73.904129,0.698483,79.365118,-207.537942,-224.798882,256.907441,-0.63878,-0.185631,6.218927,1.255143,5,2.635382,-0.074253,-0.074253,-0.255512,0.255512,0.621893,0.621893,0.621893,0.621893,0.621893,0.621893
462,-0.42613,0.036048,6798.30578,-73.182015,0.673644,79.326969,-219.74705,-220.519683,248.493188,-0.327087,-0.212974,6.191419,1.251435,5,2.63472,-0.08519,-0.08519,-0.130835,0.130835,0.619142,0.619142,0.619142,0.619142,0.619142,0.619142
462.3,-0.427171,0.036296,6797.95611,-71.325102,0.754559,77.718451,-196.189638,210.835509,270.759581,-5.361728,0.269718,6.18971,1.241873,5,2.633014,0.107887,0.107887,-2.144691,2.144691,0.618971,0.618971,0.618971,0.618971,0.618971,0.618971
462.8,-0.42887,0.036778,6797.307099,-68.154829,0.954906,75.846284,203.168308,97.655978,318.51377,-3.744333,0.400693,6.340546,1.225914,5,2.630179,0.160277,0.160277,-1.497733,1.497733,0.634055,0.634055,0.634055,0.634055,0.634055,0.634055
463,-0.429536,0.036994,6797.092708,-66.894776,1.001581,75.682289,200.83936,58.637316,326.983493,-0.819975,0.233378,6.300265,1.219565,5,2.629058,0.093351,0.093351,-0.32799,0.32799,0.630026,0.630026,0.630026,0.630026,0.630026,0.630026
463.1162,-0.429919,0.037126,6796.985839,-66.136351,1.03316,75.62426,193.154863,44.419008,332.421382,-0.499394,0.271765,6.526883,1.215887,5,2.628405,0.108706,0.108706,-0.199758,0.199758,0.652688,0.652688,0.652688,0.652688,0.652688,0.652688
463.25,-0.430356,0.037283,6796.880245,-65.271136,1.064274,75.595458,183.478754,36.665002,337.249137,-0.215258,0.23254,6.466495,1.211657,5,2.627649,0.093016,0.093016,-0.086103,0.086103,0.646649,0.646649,0.646649,0.646649,0.646649,0.646649
463.7,-0.431799,0.037854,6796.670209,-62.358391,1.160029,75.587198,149.488102,28.590583,349.442724,-0.018355,0.212788,6.472766,1.197431,5,2.625104,0.085115,0.085115,-0.007342,0.007342,0.647277,0.647277,0.647277,0.647277,0.647277,0.647277
463.883369,-0.432373,0.038105,6796.649864,-61.154694,1.200707,75.591163,134.650473,26.306654,353.629589,0.021624,0.221838,6.564355,1.191657,5,2.62408,0.088735,0.088735,0.00865,-0.00865,0.656436,0.656436,0.656436,0.656436,0.656436,0.656436
464,-0.432734,0.03827,6796.656446,-60.3824,1.227322,75.593916,124.914058,24.761674,356.059119,0.023605,0.2282,6.621666,1.187999,5,2.623426,0.09128,0.09128,0.009442,-0.009442,0.662167,0.662167,0.662167,0.662167,0.662167,0.662167
464.295695,-0.433636,0.038707,6796.730801,-58.404123,1.223852,76.305983,78.523867,100.544975,352.836101,2.40811,-0.011735,6.690255,1.178716,5,2.621759,-0.004694,-0.004694,0.963244,-0.963244,0.669026,0.669026,0.669026,0.669026,0.669026,0.669026
464.8,-0.435121,0.039513,6796.959924,-54.755712,1.234838,77.300066,-39.662047,115.399225,349.445279,1.971195,0.021784,7.234537,1.162843,5,2.618924,0.008714,0.008714,0.788478,-0.788478,0.723454,0.723454,0.723454,0.723454,0.723454,0.723454
465,-0.435691,0.039853,6797.055257,-53.311174,1.250157,77.381699,-46.532077,106.281362,349.357588,0.408163,0.076594,7.222689,1.156503,5,2.617813,0.030638,0.030638,0.163265,-0.163265,0.722269,0.722269,0.722269,0.722269,0.722269,0.722269
465.1162,-0.436018,0.040055,6797.107649,-52.420603,1.267623,77.440091,-49.718876,97.619191,350.209533,0.502518,0.150314,7.664107,1.152813,5,2.617166,0.060125,0.060125,0.201007,-0.201007,0.766411,0.766411,0.766411,0.766411,0.766411,0.766411
465.25,-0.436389,0.040293,6797.163554,-51.458919,1.270343,77.515884,-56.264585,92.41901,349.217023,0.566463,0.02033,7.18749,1.148574,5,2.616417,0.008132,0.008132,0.226585,-0.226585,0.718749,0.718749,0.718749,0.718749,0.718749,0.718749
465.7,-0.437599,0.041128,6797.296883,-48.372568,1.242174,77.709788,-78.640916,85.993453,341.743993,0.430898,-0.062599,6.858558,1.134346,5,2.613893,-0.02504,-0.02504,0.172359,-0.172359,0.685856,0.685856,0.685856,0.685856,0.685856,0.685856
465.883369,-0.438075,0.041483,6797.323338,-46.7905,1.300266,77.754136,-67.862542,67.900906,346.156894,0.241849,0.316808,8.627799,1.128555,5,2.612878,0.126723,0.126723,0.09674,-0.09674,0.86278,0.86278,0.86278,0.86278,0.86278,0.86278
466,-0.438372,0.041713,6797.329774,-45.842331,1.324051,77.76593,-62.546852,61.123134,347.206458,0.101125,0.203929,8.129618,1.124876,5,2.61223,0.081571,0.081571,0.04045,-0.04045,0.812962,0.812962,0.812962,0.812962,0.812962,0.812962
466.3,-0.439119,0.042319,6797.309733,-43.852104,1.343643,77.333726,-28.520524,74.702962,345.942672,-1.440678,0.065306,6.63409,1.115491,5,2.610553,0.026122,0.026122,-0.576271,0.576271,0.663409,0.663409,0.663409,0.663409,0.663409,0.663409
466.666607,-0.439994,0.043087,6797.232838,-41.212035,1.445606,76.727528,10.494971,42.61077,348.705481,-1.653539,0.278126,7.201367,1.104156,5,2.608511,0.11125,0.11125,-0.661416,0.661416,0.720137,0.720137,0.720137,0.720137,0.720137,0.720137
466.8,-0.440302,0.043374,6797.195789,-39.978901,1.532112,76.683894,3.809079,12.99529,349.89177,-0.327107,0.648507,9.244345,1.100064,5,2.607777,0.259403,0.259403,-0.130843,0.130843,0.924435,0.924435,0.924435,0.924435,0.924435,0.924435
467,-0.440753,0.043811,6797.135175,-38.513906,1.569635,76.621461,0.137683,0.380061,348.211937,-0.312167,0.187617,7.324978,1.093963,5,2.606665,0.075047,0.075047,-0.124867,0.124867,0.732498,0.732498,0.732498,0.732498,0.732498,0.732498
467.1162,-0.44101,0.044068,6797.097372,-37.554661,1.621732,76.555302,-7.104303,-16.180736,346.640219,-0.569356,0.448335,8.255101,1.090438,5,2.606022,0.179334,0.179334,-0.227742,0.227742,0.82551,0.82551,0.82551,0.82551,0.82551,0.82551
467.25,-0.4413,0.044367,6797.051959,-36.55338,1.665681,76.420009,-17.097021,-27.947914,344.251531,-1.01116,0.328471,7.483426,1.086406,5,2.60528,0.131388,0.131388,-0.404464,0.404464,0.748343,0.748343,0.748343,0.748343,0.748343,0.748343
467.7,-0.442233,0.045398,6796.905296,-33.431911,1.766467,75.981559,-55.418357,-36.573111,334.996468,-0.974333,0.223969,6.936597,1.072915,5,2.602777,0.089588,0.089588,-0.389733,0.389733,0.69366,0.69366,0.69366,0.69366,0.69366,0.69366
467.883369,-0.442595,0.045828,6796.853339,-31.66822,1.925426,75.894377,-103.759835,-56.167055,318.638105,-0.475448,0.866881,9.618289,1.067471,5,2.601771,0.346752,0.346752,-0.190179,0.190179,0.961829,0.961829,0.961829,0.961829,0.961829,0.961829
468,-0.442819,0.046104,6796.824646,-30.642305,1.996984,75.875264,-124.379055,-64.285948,308.382124,-0.163871,0.61354,8.796215,1.064004,5,2.601129,0.245416,0.245416,-0.065548,0.065548,0.879621,0.879621,0.879621,0.879621,0.879621,0.879621
468.284412,-0.443347,0.046786,6796.769921,-28.524199,2.058981,75.911287,-137.275089,-77.339039,296.694469,0.126657,0.217981,7.447316,1.055392,5,2.599552,0.087192,0.087192,0.050663,-0.050663,0.744732,0.744732,0.744732,0.744732,0.744732,0.744732
468.8,-0.444233,0.048052,6796.725074,-24.552535,2.185398,76.038635,-152.980522,-113.998482,270.312909,0.246995,0.245191,7.703174,1.03944,5,2.596702,0.098077,0.098077,0.098798,-0.098798,0.770317,0.770317,0.770317,0.770317,0.770317,0.770317
469,-0.444553,0.048551,6796.724779,-22.298094,2.410984,76.083367,-189.645005,-154.978626,219.447675,0.223662,1.12793,11.272202,1.033121,5,2.595611,0.451172,0.451172,0.089465,-0.089465,1.12722,1.12722,1.12722,1.12722,1.12722,1.12722
469.1162,-0.444732,0.048844,6796.727402,-21.248566,2.480182,76.072713,-201.95857,-161.48367,201.271452,-0.091684,0.595501,9.032067,1.029454,5,2.594974,0.2382,0.2382,-0.036674,0.036674,0.903207,0.903207,0.903207,0.903207,0.903207,0.903207
469.25,-0.444933,0.049182,6796.730823,-20.37944,2.483077,76.004666,-212.092229,-147.115,199.715032,-0.508574,0.021639,6.49572,1.025311,5,2.594238,0.008656,0.008656,-0.20343,0.20343,0.649572,0.649572,0.649572,0.649572,0.649572,0.649572
469.7,-0.445563,0.050333,6796.736601,-17.446818,2.505448,75.749516,-243.228367,-89.141559,191.325153,-0.567002,0.049714,6.516937,1.011743,5,2.591757,0.019886,0.019886,-0.226801,0.226801,0.651694,0.651694,0.651694,0.651694,0.651694,0.651694
469.883369,-0.4458,0.050806,6796.735979,-16.061988,2.557634,75.687361,-256.165555,-76.202552,176.616152,-0.338958,0.284594,7.55217,1.006409,5,2.590759,0.113837,0.113837,-0.135583,0.135583,0.755217,0.755217,0.755217,0.755217,0.755217,0.755217
470,-0.445945,0.051109,6796.734309,-15.205778,2.579259,75.669908,-260.222105,-72.490576,170.237698,-0.149648,0.185413,7.341153,1.00312,5,2.590122,0.074165,0.074165,-0.059859,0.059859,0.734115,0.734115,0.734115,0.734115,0.734115,0.734115
470.28441,-0.446279,0.05185,6796.726897,-13.05535,2.621723,75.752528,-257.828094,-95.374338,157.351149,0.290499,0.149308,7.561018,0.995116,5,2.588559,0.059723,0.059723,0.116199,-0.116199,0.756102,0.756102,0.756102,0.756102,0.756102,0.756102
470.795013,-0.446809,0.053193,6796.709193,-9.254608,2.652857,75.971754,-231.517716,-149.5514,146.564884,0.429347,0.060974,7.443639,0.980711,5,2.585761,0.024389,0.024389,0.171739,-0.171739,0.744364,0.744364,0.744364,0.744364,0.744364,0.744364
471,-0.446996,0.053735,6796.70041,-7.570697,2.708404,76.008629,-230.823845,-161.466352,130.279233,0.179887,0.270977,8.214703,0.975041,5,2.584651,0.108391,0.108391,0.071955,-0.071955,0.82147,0.82147,0.82147,0.82147,0.82147,0.82147
471.1162,-0.447096,0.054043,6796.694174,-6.565295,2.748114,76.040106,-228.846882,-171.056944,118.606866,0.270886,0.341739,8.652328,0.971874,5,2.58402,0.136696,0.136696,0.108354,-0.108354,0.865233,0.865233,0.865233,0.865233,0.865233,0.865233
471.25,-0.447205,0.054398,6796.686003,-5.459969,2.774715,76.09401,-220.805573,-184.396982,110.546868,0.40287,0.19881,8.261043,0.968205,5,2.58329,0.079524,0.079524,0.161148,-0.161148,0.826104,0.826104,0.826104,0.826104,0.826104,0.826104
471.666607,-0.447503,0.055506,6796.65878,-2.18698,2.804857,76.260863,-186.936412,-218.299865,100.610311,0.400506,0.072353,7.856305,0.95664,5,2.581012,0.028941,0.028941,0.160203,-0.160203,0.785631,0.785631,0.785631,0.785631,0.785631,0.785631
471.75,-0.447555,0.055728,6796.653123,-1.387067,2.844919,76.295673,-181.155071,-227.092081,88.803334,0.417416,0.480393,9.592059,0.954324,5,2.580569,0.192157,0.192157,0.166967,-0.166967,0.959206,0.959206,0.959206,0.959206,0.959206,0.959206
471.883369,-0.447634,0.056084,6796.643235,-0.305412,2.861024,76.328816,-173.689238,-233.18363,83.788994,0.248509,0.120755,8.110266,0.95064,5,2.579842,0.048302,0.048302,0.099404,-0.099404,0.811027,0.811027,0.811027,0.811027,0.811027,0.811027
472,-0.447697,0.056394,6796.633576,0.661803,2.881118,76.349795,-169.123774,-237.286706,77.664079,0.179868,0.172286,8.292922,0.947397,5,2.579209,0.068914,0.068914,0.071947,-0.071947,0.829292,0.829292,0.829292,0.829292,0.829292,0.829292
472.28441,-0.447831,0.05715,6796.606882,2.8828,2.907171,76.337537,-171.69569,-234.752796,69.456176,-0.0431,0.091606,7.80914,0.939409,5,2.577659,0.036643,0.036643,-0.01724,0.01724,0.780914,0.780914,0.780914,0.780914,0.780914,0.780914
472.8,-0.447999,0.058515,6796.55479,6.963408,2.977103,76.266531,-187.616318,-221.624236,48.19919,-0.137716,0.135633,7.914442,0.924731,5,2.574857,0.054253,0.054253,-0.055086,0.055086,0.791444,0.791444,0.791444,0.791444,0.791444,0.791444
473,-0.448039,0.059041,6796.534634,8.768269,3.051196,76.268709,-187.739029,-222.751003,26.405817,0.010888,0.370467,9.024303,0.918954,5,2.573784,0.148187,0.148187,0.004355,-0.004355,0.90243,0.90243,0.90243,0.90243,0.90243,0.90243
473.1162,-0.448056,0.059346,6796.522593,9.737359,3.074597,76.257568,-189.861477,-220.242359,19.510218,-0.09588,0.201389,8.339832,0.915583,5,2.573158,0.080556,0.080556,-0.038352,0.038352,0.833983,0.833983,0.833983,0.833983,0.833983,0.833983
473.25,-0.44807,0.059695,6796.50768,10.816513,3.095854,76.225599,-196.20556,-213.410213,13.268809,-0.238929,0.158868,8.065443,0.911704,5,2.572434,0.063547,0.063547,-0.095572,0.095572,0.806544,0.806544,0.806544,0.806544,0.806544,0.806544
473.75,-0.448065,0.060989,6796.447465,14.737952,3.155299,76.082495,-221.26145,-180.494227,-3.913934,-0.286208,0.11889,7.842878,0.897154,5,2.569724,0.047556,0.047556,-0.114483,0.114483,0.784288,0.784288,0.784288,0.784288,0.784288,0.784288
473.883369,-0.448049,0.06133,6796.430861,16.03894,3.231628,76.06659,-222.245071,-175.484504,-25.564927,-0.119256,0.572321,9.754834,0.893246,5,2.569016,0.228928,0.228928,-0.047702,0.047702,0.975483,0.975483,0.975483,0.975483,0.975483,0.975483
474,-0.448031,0.061627,6796.416091,17.046986,3.262003,76.05579,-222.5499,-171.855946,-34.021811,-0.0926,0.260435,8.643003,0.889809,5,2.568388,0.104174,0.104174,-0.03704,0.03704,0.8643,0.8643,0.8643,0.8643,0.8643,0.8643
