航向角,过载,高度,速度
-10.1504,0.996731,10231.5,357.57
-10.1502,0.996729,10231.5,357.583
-10.1499,0.996727,10231.5,357.597
-10.1497,0.996725,10231.5,357.61
-10.1494,0.996723,10231.5,357.624
-10.1492,0.996722,10231.5,357.638
-10.1489,0.99672,10231.5,357.651
-10.1487,0.996718,10231.5,357.665
-10.1484,0.996716,10231.5,357.678
-10.1482,0.996714,10231.5,357.692
-10.1479,0.996712,10231.5,357.705
-10.1477,0.99671,10231.5,357.719
-10.1474,0.996708,10231.5,357.732
-10.1472,0.996706,10231.5,357.746
-10.1469,0.996705,10231.5,357.759
-10.1467,0.996703,10231.5,357.773
-10.1464,0.996701,10231.5,357.787
-10.1462,0.996699,10231.5,357.8
-10.1459,0.996697,10231.5,357.814
-10.1457,0.996695,10231.5,357.827
-10.1454,0.996693,10231.5,357.841
-10.1452,0.996692,10231.5,357.854
-10.1449,0.99669,10231.6,357.868
-10.1447,0.996688,10231.6,357.881
-10.1444,0.996686,10231.6,357.895
-10.1442,0.996684,10231.6,357.908
-10.144,0.996682,10231.6,357.922
-10.1437,0.996681,10231.6,357.936
-10.1435,0.996679,10231.6,357.949
-10.1432,0.996677,10231.6,357.963
-10.143,0.996675,10231.6,357.976
-10.1427,0.996673,10231.6,357.99
-10.1425,0.996672,10231.6,358.003
-10.1422,0.99667,10231.6,358.017
-10.142,0.996668,10231.6,358.03
-10.1417,0.996666,10231.6,358.044
-10.1414,0.996664,10231.6,358.058
-10.1412,0.996663,10231.6,358.071
-10.1409,0.996661,10231.6,358.085
-10.1407,0.996659,10231.6,358.098
-10.1404,0.996657,10231.6,358.112
-10.1402,0.996656,10231.6,358.125
-10.1399,0.996654,10231.6,358.139
-10.1397,0.996652,10231.6,358.152
-10.1394,0.99665,10231.6,358.166
-10.1392,0.996648,10231.6,358.18
-10.1389,0.996647,10231.6,358.193
-10.1387,0.996645,10231.6,358.207
-10.1384,0.996642,10231.6,358.22
-10.1382,0.996639,10231.6,358.234
-10.1379,0.996635,10231.6,358.247
-10.1377,0.99663,10231.6,358.261
-10.1374,0.996624,10231.6,358.275
-10.1372,0.996618,10231.6,358.288
-10.1369,0.996611,10231.6,358.302
-10.1367,0.996603,10231.6,358.315
-10.1364,0.996595,10231.6,358.329
-10.1362,0.996587,10231.6,358.342
-10.1359,0.996579,10231.6,358.356
-10.1357,0.99657,10231.6,358.37
-10.1354,0.996561,10231.6,358.383
-10.1352,0.996553,10231.6,358.397
-10.1349,0.996544,10231.6,358.41
-10.1347,0.996536,10231.6,358.424
-10.1344,0.996528,10231.6,358.437
-10.1341,0.99652,10231.6,358.451
-10.1339,0.996512,10231.6,358.465
-10.1336,0.996505,10231.6,358.478
-10.1334,0.996497,10231.6,358.492
-10.1331,0.99649,10231.6,358.505
-10.1329,0.996483,10231.6,358.519
-10.1326,0.996476,10231.6,358.533
-10.1324,0.996469,10231.6,358.546
-10.1321,0.996462,10231.6,358.56
-10.1319,0.996454,10231.6,358.573
-10.1316,0.996447,10231.6,358.587
-10.1314,0.99644,10231.6,358.6
-10.1311,0.996433,10231.6,358.614
-10.1309,0.996426,10231.7,358.628
-10.1306,0.996419,10231.7,358.641
-10.1303,0.996411,10231.7,358.655
-10.1301,0.996404,10231.7,358.668
-10.1298,0.996396,10231.7,358.682
-10.1296,0.996389,10231.7,358.696
-10.1293,0.996382,10231.7,358.709
-10.1291,0.996374,10231.7,358.723
-10.1288,0.996367,10231.7,358.736
-10.1286,0.99636,10231.7,358.75
-10.1283,0.996353,10231.7,358.763
-10.1281,0.996345,10231.7,358.777
-10.1278,0.996338,10231.7,358.791
-10.1276,0.996331,10231.7,358.804
-10.1273,0.996324,10231.7,358.818
-10.127,0.996317,10231.7,358.831
-10.1268,0.99631,10231.7,358.845
-10.1265,0.996303,10231.7,358.859
-10.1263,0.996296,10231.7,358.872
-10.126,0.996289,10231.7,358.886
-10.1258,0.996283,10231.7,358.899
-10.1255,0.996276,10231.7,358.913
-10.1253,0.996269,10231.7,358.927
-10.125,0.996263,10231.7,358.94
-10.1247,0.996256,10231.7,358.954
-10.1245,0.996249,10231.7,358.967
-10.1242,0.996243,10231.7,358.981
-10.124,0.996236,10231.7,358.995
-10.1237,0.99623,10231.7,359.008
-10.1235,0.996223,10231.7,359.022
-10.1232,0.996217,10231.7,359.035
-10.123,0.99621,10231.7,359.049
-10.1227,0.996204,10231.7,359.063
-10.1224,0.996198,10231.7,359.076
-10.1222,0.996191,10231.7,359.09
-10.1219,0.996185,10231.7,359.104
-10.1217,0.996179,10231.7,359.117
-10.1214,0.996172,10231.7,359.131
-10.1212,0.996166,10231.7,359.144
-10.1209,0.99616,10231.7,359.158
-10.1207,0.996154,10231.7,359.172
-10.1204,0.996148,10231.7,359.185
-10.1201,0.996142,10231.7,359.199
-10.1199,0.996136,10231.7,359.212
-10.1196,0.99613,10231.7,359.226
-10.1194,0.996124,10231.7,359.24
-10.1191,0.996118,10231.7,359.253
-10.1189,0.996112,10231.7,359.267
-10.1186,0.996106,10231.7,359.28
-10.1183,0.9961,10231.7,359.294
-10.1181,0.996095,10231.7,359.308
-10.1178,0.996089,10231.7,359.321
-10.1176,0.996083,10231.7,359.335
-10.1173,0.996077,10231.7,359.349
-10.1171,0.996072,10231.8,359.362
-10.1168,0.996066,10231.8,359.376
-10.1166,0.99606,10231.8,359.389
-10.1163,0.996055,10231.8,359.403
-10.116,0.996049,10231.8,359.417
-10.1158,0.996044,10231.8,359.43
-10.1155,0.996038,10231.8,359.444
-10.1153,0.996033,10231.8,359.458
-10.115,0.996028,10231.8,359.471
-10.1148,0.996022,10231.8,359.485
-10.1145,0.996017,10231.8,359.498
-10.1142,0.996011,10231.8,359.512
-10.114,0.996006,10231.8,359.526
-10.1137,0.996001,10231.8,359.539
-10.1135,0.995996,10231.8,359.553
-10.1132,0.995991,10231.8,359.567
-10.113,0.995985,10231.8,359.58
-10.1127,0.99598,10231.8,359.594
-10.1124,0.995975,10231.8,359.608
-10.1122,0.99597,10231.8,359.621
-10.1119,0.995965,10231.8,359.635
-10.1117,0.99596,10231.8,359.648
-10.1114,0.995955,10231.8,359.662
-10.1111,0.99595,10231.8,359.676
-10.1109,0.995945,10231.8,359.689
-10.1106,0.99594,10231.8,359.703
-10.1104,0.995935,10231.8,359.717
-10.1101,0.99593,10231.8,359.73
-10.1099,0.995926,10231.8,359.744
-10.1096,0.995921,10231.8,359.758
-10.1093,0.995916,10231.8,359.771
-10.1091,0.995911,10231.8,359.785
-10.1088,0.995907,10231.8,359.798
-10.1086,0.995902,10231.8,359.812
-10.1083,0.995898,10231.8,359.826
-10.1081,0.995893,10231.8,359.839
-10.1078,0.995888,10231.8,359.853
-10.1075,0.995884,10231.8,359.867
-10.1073,0.995879,10231.8,359.88
-10.107,0.995875,10231.8,359.894
-10.1068,0.99587,10231.8,359.908
-10.1065,0.995866,10231.8,359.921
-10.1063,0.995862,10231.8,359.935
-10.106,0.995857,10231.8,359.949
-10.1057,0.995853,10231.8,359.962
-10.1055,0.995848,10231.8,359.976
-10.1052,0.995844,10231.8,359.99
-10.105,0.99584,10231.8,360.003
-10.1047,0.995836,10231.8,360.017
-10.1044,0.995831,10231.8,360.03
-10.1042,0.995827,10231.8,360.044
-10.1039,0.995823,10231.8,360.058
-10.1037,0.995819,10231.8,360.071
-10.1034,0.995815,10231.8,360.085
-10.1032,0.995811,10231.9,360.099
-10.1029,0.995807,10231.9,360.112
-10.1026,0.995803,10231.9,360.126
-10.1024,0.995799,10231.9,360.14
-10.1021,0.995795,10231.9,360.153
-10.1019,0.995791,10231.9,360.167
-10.1016,0.995787,10231.9,360.181
-10.1013,0.995783,10231.9,360.194
-10.1011,0.995779,10231.9,360.208
-10.1008,0.995775,10231.9,360.222
-10.1006,0.995772,10231.9,360.235
-10.1003,0.995768,10231.9,360.249
-10.1001,0.995764,10231.9,360.263
-10.0998,0.99576,10231.9,360.276
-10.0995,0.995757,10231.9,360.29
-10.0993,0.995753,10231.9,360.304
-10.099,0.995749,10231.9,360.317
-10.0988,0.995746,10231.9,360.331
-10.0985,0.995742,10231.9,360.345
-10.0982,0.995739,10231.9,360.358
-10.098,0.995735,10231.9,360.372
-10.0977,0.995732,10231.9,360.386
-10.0975,0.995728,10231.9,360.399
-10.0972,0.995725,10231.9,360.413
-10.0969,0.995721,10231.9,360.427
-10.0967,0.995718,10231.9,360.44
-10.0964,0.995715,10231.9,360.454
-10.0962,0.995711,10231.9,360.468
-10.0959,0.995708,10231.9,360.481
-10.0957,0.995705,10231.9,360.495
-10.0954,0.995701,10231.9,360.509
-10.0951,0.995698,10231.9,360.523
-10.0949,0.995695,10231.9,360.536
-10.0946,0.995692,10231.9,360.55
-10.0944,0.995689,10231.9,360.564
-10.0941,0.995685,10231.9,360.577
-10.0938,0.995682,10231.9,360.591
-10.0936,0.995679,10231.9,360.605
-10.0933,0.995676,10231.9,360.618
-10.0931,0.995673,10231.9,360.632
-10.0928,0.99567,10231.9,360.646
-10.0925,0.995667,10231.9,360.659
-10.0923,0.995664,10231.9,360.673
-10.092,0.995661,10231.9,360.687
-10.0918,0.995658,10231.9,360.7
-10.0915,0.995656,10231.9,360.714
-10.0913,0.995653,10231.9,360.728
-10.091,0.99565,10231.9,360.741
-10.0907,0.995647,10231.9,360.755
-10.0905,0.995644,10231.9,360.769
-10.0902,0.995642,10231.9,360.783
-10.09,0.995639,10231.9,360.796
-10.0897,0.995636,10231.9,360.81
-10.0894,0.995633,10231.9,360.824
-10.0892,0.995631,10231.9,360.837
-10.0889,0.995628,10232,360.851
-10.0887,0.995625,10232,360.865
-10.0884,0.995623,10232,360.878
-10.0882,0.99562,10232,360.892
-10.0879,0.995618,10232,360.906
-10.0876,0.995615,10232,360.919
-10.0874,0.995613,10232,360.933
-10.0871,0.99561,10232,360.947
-10.0869,0.995608,10232,360.961
-10.0866,0.995606,10232,360.974
-10.0863,0.995603,10232,360.988
-10.0861,0.995601,10232,361.002
-10.0858,0.995598,10232,361.015
-10.0856,0.995596,10232,361.029
-10.0853,0.995594,10232,361.043
-10.085,0.995591,10232,361.057
-10.0848,0.995589,10232,361.07
-10.0845,0.995587,10232,361.084
-10.0843,0.995585,10232,361.098
-10.084,0.995582,10232,361.111
-10.0838,0.99558,10232,361.125
-10.0835,0.995578,10232,361.139
-10.0832,0.995576,10232,361.152
-10.083,0.995574,10232,361.166
-10.0827,0.995572,10232,361.18
-10.0825,0.99557,10232,361.194
-10.0822,0.995568,10232,361.207
-10.0819,0.995566,10232,361.221
-10.0817,0.995564,10232,361.235
-10.0814,0.995562,10232,361.248
-10.0812,0.99556,10232,361.262
-10.0809,0.995558,10232,361.276
-10.0807,0.995556,10232,361.29
-10.0804,0.995554,10232,361.303
-10.0801,0.995552,10232,361.317
-10.0799,0.995551,10232,361.331
-10.0796,0.995549,10232,361.344
-10.0794,0.995547,10232,361.358
-10.0791,0.995545,10232,361.372
-10.0788,0.995543,10232,361.386
-10.0786,0.995542,10232,361.399
-10.0783,0.99554,10232,361.413
-10.0781,0.995538,10232,361.427
-10.0778,0.995536,10232,361.441
-10.0776,0.995535,10232,361.454
-10.0773,0.995533,10232,361.468
-10.077,0.995532,10232,361.482
-10.0768,0.99553,10232,361.495
-10.0765,0.995528,10232,361.509
-10.0763,0.995527,10232,361.523
-10.076,0.995525,10232,361.537
-10.0758,0.995524,10232,361.55
-10.0755,0.995522,10232,361.564
-10.0752,0.995521,10232,361.578
-10.075,0.995519,10232,361.592
-10.0747,0.995518,10232.1,361.605
-10.0745,0.995517,10232.1,361.619
-10.0742,0.995515,10232.1,361.633
-10.0739,0.995514,10232.1,361.646
-10.0737,0.995512,10232.1,361.66
-10.0734,0.995511,10232.1,361.674
-10.0732,0.99551,10232.1,361.688
-10.0729,0.995508,10232.1,361.701
-10.0727,0.995507,10232.1,361.715
-10.0724,0.995506,10232.1,361.729
-10.0721,0.995505,10232.1,361.743
-10.0719,0.995504,10232.1,361.756
-10.0716,0.995502,10232.1,361.77
-10.0714,0.995501,10232.1,361.784
-10.0711,0.9955,10232.1,361.798
-10.0709,0.995499,10232.1,361.811
-10.0706,0.995498,10232.1,361.825
-10.0703,0.995497,10232.1,361.839
-10.0701,0.995495,10232.1,361.853
-10.0698,0.995494,10232.1,361.866
-10.0696,0.995493,10232.1,361.88
-10.0693,0.995492,10232.1,361.894
-10.0691,0.995491,10232.1,361.908
-10.0688,0.99549,10232.1,361.921
-10.0685,0.995489,10232.1,361.935
-10.0683,0.995488,10232.1,361.949
-10.068,0.995487,10232.1,361.963
-10.0678,0.995486,10232.1,361.976
-10.0675,0.995486,10232.1,361.99
-10.0673,0.995485,10232.1,362.004
-10.067,0.995484,10232.1,362.018
-10.0667,0.995483,10232.1,362.031
-10.0665,0.995482,10232.1,362.045
-10.0662,0.995481,10232.1,362.059
-10.066,0.99548,10232.1,362.073
-10.0657,0.99548,10232.1,362.086
-10.0655,0.995479,10232.1,362.1
-10.0652,0.995478,10232.1,362.114
-10.065,0.995477,10232.1,362.128
-10.0647,0.995477,10232.1,362.141
-10.0644,0.995476,10232.1,362.155
-10.0642,0.995475,10232.1,362.169
-10.0639,0.995474,10232.1,362.183
-10.0637,0.995474,10232.1,362.196
-10.0634,0.995473,10232.1,362.21
-10.0632,0.995473,10232.1,362.224
-10.0629,0.995472,10232.1,362.238
-10.0626,0.995471,10232.1,362.251
-10.0624,0.995471,10232.1,362.265
-10.0621,0.99547,10232.1,362.279
-10.0619,0.99547,10232.1,362.293
-10.0616,0.995469,10232.1,362.306
-10.0614,0.995468,10232.1,362.32
-10.0611,0.995468,10232.1,362.334
-10.0609,0.995467,10232.1,362.348
-10.0606,0.995467,10232.1,362.362
-10.0603,0.995466,10232.2,362.375
-10.0601,0.995466,10232.2,362.389
-10.0598,0.995466,10232.2,362.403
-10.0596,0.995465,10232.2,362.417
-10.0593,0.995465,10232.2,362.43
-10.0591,0.995464,10232.2,362.444
-10.0588,0.995464,10232.2,362.458
-10.0586,0.995464,10232.2,362.472
-10.0583,0.995463,10232.2,362.485
-10.058,0.995463,10232.2,362.499
-10.0578,0.995463,10232.2,362.513
-10.0575,0.995462,10232.2,362.527
-10.0573,0.995462,10232.2,362.541
-10.057,0.995462,10232.2,362.554
-10.0568,0.995461,10232.2,362.568
-10.0565,0.995461,10232.2,362.582
-10.0563,0.995461,10232.2,362.596
-10.056,0.995461,10232.2,362.609
-10.0558,0.995461,10232.2,362.623
-10.0555,0.99546,10232.2,362.637
-10.0552,0.99546,10232.2,362.651
-10.055,0.99546,10232.2,362.665
-10.0547,0.99546,10232.2,362.678
-10.0545,0.99546,10232.2,362.692
-10.0542,0.99546,10232.2,362.706
-10.054,0.995459,10232.2,362.72
-10.0537,0.995459,10232.2,362.734
-10.0535,0.995459,10232.2,362.747
-10.0532,0.995459,10232.2,362.761
-10.053,0.995459,10232.2,362.775
-10.0527,0.995459,10232.2,362.789
-10.0525,0.995459,10232.2,362.802
-10.0522,0.995459,10232.2,362.816
-10.0519,0.995459,10232.2,362.83
-10.0517,0.995459,10232.2,362.844
-10.0514,0.995459,10232.2,362.858
-10.0512,0.995459,10232.2,362.871
-10.0509,0.995459,10232.2,362.885
-10.0507,0.995459,10232.2,362.899
-10.0504,0.995459,10232.2,362.913
-10.0502,0.995459,10232.2,362.927
-10.0499,0.995459,10232.2,362.94
-10.0497,0.995459,10232.2,362.954
-10.0494,0.995459,10232.2,362.968
-10.0492,0.995459,10232.2,362.982
-10.0489,0.995459,10232.2,362.996
-10.0487,0.995459,10232.2,363.009
-10.0484,0.99546,10232.2,363.023
-10.0482,0.99546,10232.2,363.037
-10.0479,0.99546,10232.2,363.051
-10.0476,0.99546,10232.2,363.065
-10.0474,0.99546,10232.2,363.078
-10.0471,0.99546,10232.2,363.092
-10.0469,0.995461,10232.2,363.106
-10.0466,0.995461,10232.2,363.12
-10.0464,0.995461,10232.2,363.134
-10.0461,0.995461,10232.2,363.147
-10.0459,0.995461,10232.2,363.161
-10.0456,0.995462,10232.3,363.175
-10.0454,0.995462,10232.3,363.189
-10.0451,0.995462,10232.3,363.203
-10.0449,0.995462,10232.3,363.216
-10.0446,0.995463,10232.3,363.23
-10.0444,0.995463,10232.3,363.244
-10.0441,0.995463,10232.3,363.258
-10.0439,0.995464,10232.3,363.272
-10.0436,0.995464,10232.3,363.285
-10.0434,0.995464,10232.3,363.299
-10.0431,0.995465,10232.3,363.313
-10.0429,0.995465,10232.3,363.327
-10.0426,0.995465,10232.3,363.341
-10.0424,0.995466,10232.3,363.355
-10.0421,0.995466,10232.3,363.368
-10.0419,0.995467,10232.3,363.382
-10.0416,0.995467,10232.3,363.396
-10.0414,0.995467,10232.3,363.41
-10.0411,0.995468,10232.3,363.424
-10.0409,0.995468,10232.3,363.437
-10.0406,0.995469,10232.3,363.451
-10.0404,0.995469,10232.3,363.465
-10.0401,0.995469,10232.3,363.479
-10.0399,0.99547,10232.3,363.493
-10.0396,0.99547,10232.3,363.507
-10.0394,0.995471,10232.3,363.52
-10.0391,0.995471,10232.3,363.534
-10.0389,0.995472,10232.3,363.548
-10.0386,0.995472,10232.3,363.562
-10.0384,0.995473,10232.3,363.576
-10.0381,0.995473,10232.3,363.59
-10.0379,0.995474,10232.3,363.603
-10.0376,0.995474,10232.3,363.617
-10.0374,0.995475,10232.3,363.631
-10.0371,0.995475,10232.3,363.645
-10.0369,0.995476,10232.3,363.659
-10.0366,0.995476,10232.3,363.673
-10.0364,0.995477,10232.3,363.686
-10.0361,0.995477,10232.3,363.7
-10.0359,0.995478,10232.3,363.714
-10.0356,0.995479,10232.3,363.728
-10.0354,0.995479,10232.3,363.742
-10.0351,0.99548,10232.3,363.756
-10.0349,0.99548,10232.3,363.769
-10.0346,0.995481,10232.3,363.783
-10.0344,0.995482,10232.3,363.797
-10.0341,0.995482,10232.3,363.811
-10.0339,0.995483,10232.3,363.825
-10.0336,0.995483,10232.3,363.839
-10.0334,0.995484,10232.3,363.852
-10.0331,0.995485,10232.3,363.866
-10.0329,0.995485,10232.3,363.88
-10.0326,0.995486,10232.3,363.894
-10.0324,0.995487,10232.3,363.908
-10.0322,0.995487,10232.3,363.922
-10.0319,0.995488,10232.3,363.935
-10.0317,0.995489,10232.3,363.949
-10.0314,0.995489,10232.3,363.963
-10.0312,0.99549,10232.4,363.977
-10.0309,0.995491,10232.4,363.991
-10.0307,0.995491,10232.4,364.005
-10.0304,0.995492,10232.4,364.018
-10.0302,0.995493,10232.4,364.032
-10.0299,0.995493,10232.4,364.046
-10.0297,0.995494,10232.4,364.06
-10.0294,0.995495,10232.4,364.074
-10.0292,0.995496,10232.4,364.088
-10.0289,0.995496,10232.4,364.102
-10.0287,0.995497,10232.4,364.115
-10.0285,0.995498,10232.4,364.129
-10.0282,0.995498,10232.4,364.143
-10.028,0.995499,10232.4,364.157
-10.0277,0.9955,10232.4,364.171
-10.0275,0.995501,10232.4,364.185
-10.0272,0.995501,10232.4,364.199
-10.027,0.995502,10232.4,364.212
-10.0267,0.995503,10232.4,364.226
-10.0265,0.995504,10232.4,364.24
-10.0262,0.995505,10232.4,364.254
-10.026,0.995505,10232.4,364.268
-10.0258,0.995506,10232.4,364.282
-10.0255,0.995507,10232.4,364.296
-10.0253,0.995508,10232.4,364.309
-10.025,0.995508,10232.4,364.323
-10.0248,0.995509,10232.4,364.337
-10.0245,0.99551,10232.4,364.351
-10.0243,0.995511,10232.4,364.365
-10.024,0.995512,10232.4,364.379
-10.0238,0.995512,10232.4,364.393
-10.0236,0.995513,10232.4,364.406
-10.0233,0.995514,10232.4,364.42
-10.0231,0.995515,10232.4,364.434
-10.0228,0.995516,10232.4,364.448
-10.0226,0.995517,10232.4,364.462
-10.0223,0.995517,10232.4,364.476
-10.0221,0.995518,10232.4,364.49
-10.0219,0.995519,10232.4,364.504
-10.0216,0.99552,10232.4,364.517
-10.0214,0.995521,10232.4,364.531
-10.0211,0.995521,10232.4,364.545
-10.0209,0.995522,10232.4,364.559
-10.0206,0.995523,10232.4,364.573
-10.0204,0.995524,10232.4,364.587
-10.0202,0.995525,10232.4,364.601
-10.0199,0.995526,10232.4,364.615
-10.0197,0.995526,10232.4,364.628
-10.0194,0.995527,10232.4,364.642
-10.0192,0.995528,10232.4,364.656
-10.0189,0.995529,10232.4,364.67
-10.0187,0.99553,10232.4,364.684
-10.0185,0.995531,10232.4,364.698
-10.0182,0.995532,10232.4,364.712
-10.018,0.995532,10232.4,364.726
-10.0177,0.995533,10232.4,364.739
-10.0175,0.995534,10232.4,364.753
-10.0173,0.995535,10232.4,364.767
-10.017,0.995536,10232.4,364.781
-10.0168,0.995537,10232.4,364.795
-10.0165,0.995538,10232.5,364.809
-10.0163,0.995538,10232.5,364.823
-10.0161,0.995539,10232.5,364.837
-10.0158,0.99554,10232.5,364.851
-10.0156,0.995541,10232.5,364.864
-10.0153,0.995542,10232.5,364.878
-10.0151,0.995543,10232.5,364.892
-10.0149,0.995544,10232.5,364.906
-10.0146,0.995545,10232.5,364.92
-10.0144,0.995545,10232.5,364.934
-10.0141,0.995546,10232.5,364.948
-10.0139,0.995547,10232.5,364.962
-10.0137,0.995548,10232.5,364.976
-10.0134,0.995549,10232.5,364.989
-10.0132,0.99555,10232.5,365.003
-10.0129,0.995551,10232.5,365.017
-10.0127,0.995552,10232.5,365.031
-10.0125,0.995552,10232.5,365.045
-10.0122,0.995553,10232.5,365.059
-10.012,0.995554,10232.5,365.073
-10.0118,0.995555,10232.5,365.087
-10.0115,0.995556,10232.5,365.101
-10.0113,0.995557,10232.5,365.114
-10.011,0.995558,10232.5,365.128
-10.0108,0.995559,10232.5,365.142
-10.0106,0.995559,10232.5,365.156
-10.0103,0.99556,10232.5,365.17
-10.0101,0.995561,10232.5,365.184
-10.0098,0.995562,10232.5,365.198
-10.0096,0.995563,10232.5,365.212
-10.0094,0.995564,10232.5,365.226
-10.0091,0.995565,10232.5,365.24
-10.0089,0.995566,10232.5,365.253
-10.0087,0.995566,10232.5,365.267
-10.0084,0.995567,10232.5,365.281
-10.0082,0.995568,10232.5,365.295
-10.008,0.995569,10232.5,365.309
-10.0077,0.99557,10232.5,365.323
-10.0075,0.995571,10232.5,365.337
-10.0072,0.995572,10232.5,365.351
-10.007,0.995572,10232.5,365.365
-10.0068,0.995573,10232.5,365.379
-10.0065,0.995574,10232.5,365.393
-10.0063,0.995575,10232.5,365.406
-10.0061,0.995576,10232.5,365.42
-10.0058,0.995577,10232.5,365.434
-10.0056,0.995578,10232.5,365.448
-10.0054,0.995578,10232.5,365.462
-10.0051,0.995579,10232.5,365.476
-10.0049,0.99558,10232.5,365.49
-10.0047,0.995581,10232.5,365.504
-10.0044,0.995582,10232.5,365.518
-10.0042,0.995583,10232.5,365.532
-10.004,0.995584,10232.5,365.546
-10.0037,0.995584,10232.5,365.56
-10.0035,0.995585,10232.5,365.573
-10.0033,0.995586,10232.5,365.587
-10.003,0.995587,10232.5,365.601
-10.0028,0.995588,10232.5,365.615
-10.0026,0.995589,10232.5,365.629
-10.0023,0.995589,10232.5,365.643
-10.0021,0.99559,10232.5,365.657
-10.0019,0.995591,10232.6,365.671
-10.0016,0.995592,10232.6,365.685
-10.0014,0.995593,10232.6,365.699
-10.0012,0.995594,10232.6,365.713
-10.0009,0.995594,10232.6,365.727
-10.0007,0.995595,10232.6,365.741
-10.0005,0.995596,10232.6,365.754
-10.0002,0.995597,10232.6,365.768
-10,0.995598,10232.6,365.782
-9.99977,0.995598,10232.6,365.796
-9.99954,0.995599,10232.6,365.81
-9.99931,0.9956,10232.6,365.824
-9.99908,0.995601,10232.6,365.838
-9.99885,0.995602,10232.6,365.852
-9.99862,0.995602,10232.6,365.866
-9.99839,0.995603,10232.6,365.88
-9.99815,0.995604,10232.6,365.894
-9.99792,0.995605,10232.6,365.908
-9.99769,0.995605,10232.6,365.922
-9.99746,0.995606,10232.6,365.936
-9.99723,0.995607,10232.6,365.95
-9.997,0.995608,10232.6,365.963
-9.99677,0.995609,10232.6,365.977
-9.99654,0.995609,10232.6,365.991
-9.99632,0.99561,10232.6,366.005
-9.99609,0.995611,10232.6,366.019
-9.99586,0.995612,10232.6,366.033
-9.99563,0.995613,10232.6,366.047
-9.9954,0.995613,10232.6,366.061
-9.99517,0.995614,10232.6,366.075
-9.99494,0.995615,10232.6,366.089
-9.99471,0.995616,10232.6,366.103
-9.99448,0.995616,10232.6,366.117
-9.99426,0.995617,10232.6,366.131
-9.99403,0.995618,10232.6,366.145
-9.9938,0.995619,10232.6,366.159
-9.99357,0.99562,10232.6,366.173
-9.99335,0.99562,10232.6,366.187
-9.99312,0.995621,10232.6,366.201
-9.99289,0.995622,10232.6,366.214
-9.99266,0.995622,10232.6,366.228
-9.99244,0.995623,10232.6,366.242
-9.99221,0.995624,10232.6,366.256
-9.99198,0.995625,10232.6,366.27
-9.99176,0.995625,10232.6,366.284
-9.99153,0.995626,10232.6,366.298
-9.9913,0.995627,10232.6,366.312
-9.99108,0.995627,10232.6,366.326
-9.99085,0.995628,10232.6,366.34
-9.99063,0.995629,10232.6,366.354
-9.9904,0.99563,10232.6,366.368
-9.99017,0.99563,10232.6,366.382
-9.98995,0.995631,10232.6,366.396
-9.98972,0.995632,10232.6,366.41
-9.9895,0.995632,10232.6,366.424
-9.98927,0.995633,10232.6,366.438
-9.98905,0.995634,10232.6,366.452
-9.98883,0.995634,10232.6,366.466
-9.9886,0.995635,10232.6,366.48
-9.98838,0.995636,10232.6,366.494
-9.98815,0.995636,10232.6,366.508
-9.98793,0.995637,10232.6,366.522
-9.9877,0.995637,10232.6,366.536
-9.98748,0.995638,10232.7,366.549
-9.98726,0.995639,10232.7,366.563
-9.98703,0.995639,10232.7,366.577
-9.98681,0.99564,10232.7,366.591
-9.98659,0.995641,10232.7,366.605
-9.98636,0.995641,10232.7,366.619
-9.98614,0.995642,10232.7,366.633
-9.98592,0.995642,10232.7,366.647
-9.9857,0.995643,10232.7,366.661
-9.98547,0.995644,10232.7,366.675
-9.98525,0.995644,10232.7,366.689
-9.98503,0.995645,10232.7,366.703
-9.98481,0.995645,10232.7,366.717
-9.98459,0.995646,10232.7,366.731
-9.98437,0.995647,10232.7,366.745
-9.98414,0.995647,10232.7,366.759
-9.98392,0.995648,10232.7,366.773
-9.9837,0.995648,10232.7,366.787
-9.98348,0.995649,10232.7,366.801
-9.98326,0.995649,10232.7,366.815
-9.98304,0.99565,10232.7,366.829
-9.98282,0.99565,10232.7,366.843
-9.9826,0.995651,10232.7,366.857
-9.98238,0.995651,10232.7,366.871
-9.98216,0.995652,10232.7,366.885
-9.98194,0.995652,10232.7,366.899
-9.98172,0.995653,10232.7,366.913
-9.9815,0.995653,10232.7,366.927
-9.98128,0.995654,10232.7,366.941
-9.98106,0.995654,10232.7,366.955
-9.98084,0.995655,10232.7,366.969
-9.98062,0.995655,10232.7,366.983
-9.98041,0.995656,10232.7,366.997
-9.98019,0.995656,10232.7,367.011
-9.97997,0.995657,10232.7,367.025
-9.97975,0.995657,10232.7,367.039
-9.97953,0.995658,10232.7,367.053
-9.97932,0.995658,10232.7,367.067
-9.9791,0.995658,10232.7,367.081
-9.97888,0.995659,10232.7,367.095
-9.97866,0.995659,10232.7,367.109
-9.97845,0.99566,10232.7,367.123
-9.97823,0.99566,10232.7,367.137
-9.97801,0.995661,10232.7,367.151
-9.9778,0.995661,10232.7,367.165
-9.97758,0.995661,10232.7,367.179
-9.97736,0.995662,10232.7,367.193
-9.97715,0.995662,10232.7,367.207
-9.97693,0.995662,10232.7,367.221
-9.97671,0.995663,10232.7,367.235
-9.9765,0.995663,10232.7,367.249
-9.97628,0.995663,10232.7,367.263
-9.97607,0.995664,10232.7,367.277
-9.97585,0.995664,10232.7,367.291
