时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,雷达开机状态
348,4.309175,0.000064,9143.990557,-89.991685,4.773143,0.015354,16.653537,0.255714,-273.808784,0,0,0,0.890079,6,0,0,0,0,0,0,0
348.50431,4.30793,0.000064,9143.990557,-89.991685,4.773145,0.015354,16.65405,0.255722,-273.808753,0,0,0,0.890079,6,0,0,0,0,0,0,0
348.586815,4.307727,0.000064,9143.990557,-89.991685,4.772899,0.015354,16.586712,0.254688,-273.812842,0,0,0,0.890079,6,0,0,0,0,0,0,0
349,4.306708,0.000064,9143.990556,-89.991685,4.772781,0.015354,16.554304,0.25419,-273.814803,0,0,0,0.890079,6,0,0,0,0,0,0,0
350,4.304241,0.000064,9143.990556,-89.991685,4.772662,0.015354,16.521786,0.253691,-273.816768,0,0,0,0.890079,6,0,0,0,0,0,0,0
350.586815,4.302793,0.000065,9143.990556,-89.991685,4.772664,0.015354,16.522422,0.253701,-273.816729,0,0,0,0.890079,6,0,0,0,0,0,0,0
351,4.301774,0.000065,9143.990555,-89.991685,4.772418,0.015354,16.455082,0.252667,-273.820785,0,0,0,0.890079,6,0,0,0,0,0,0,0
351.666607,4.300129,0.000065,9143.990554,-89.991685,4.77228,0.015354,16.417121,0.252084,-273.823065,0,0,0,0.890079,6,0,0,0,0,0,0,0
351.83766,4.299707,0.000065,9143.990554,-89.991685,4.772181,0.015354,16.390174,0.25167,-273.824679,0,0,0,0.890079,6,0,0,0,0,0,0,0
352,4.299307,0.000065,9143.990554,-89.991685,4.772019,0.015354,16.345914,0.25099,-273.827325,0,0,0,0.890079,6,0,0,0,0,0,0,0
352.586815,4.297859,0.000065,9143.990553,-89.991685,4.771981,0.015354,16.335415,0.250829,-273.827952,0,0,0,0.890079,6,0,0,0,0,0,0,0
353,4.29684,0.000065,9143.990553,-89.991685,4.771942,0.015354,16.324726,0.250665,-273.82859,0,0,0,0.890079,6,0,0,0,0,0,0,0
354,4.294373,0.000066,9143.990552,-89.991685,4.7717,0.015354,16.258551,0.249649,-273.832528,0,0,0,0.890079,6,0,0,0,0,0,0,0
354.138994,4.29403,0.000066,9143.990552,-89.991685,4.771703,0.015354,16.259169,0.249658,-273.832491,0,0,0,0.890079,6,0,0,0,0,0,0,0
354.586815,4.292925,0.000066,9143.990552,-89.991685,4.771457,0.015354,16.191833,0.248624,-273.836482,0,0,0,0.890079,6,0,0,0,0,0,0,0
355,4.291906,0.000066,9143.990551,-89.991685,4.771428,0.015354,16.184021,0.248504,-273.836944,0,0,0,0.890079,6,0,0,0,0,0,0,0
355.17096,4.291484,0.000066,9143.990551,-89.991685,4.771319,0.015354,16.154053,0.248044,-273.838714,0,0,0,0.890079,6,0,0,0,0,0,0,0
356,4.289439,0.000066,9143.99055,-89.991685,4.77118,0.015354,16.116038,0.24746,-273.840954,0,0,0,0.890079,6,0,0,0,0,0,0,0
356.586815,4.287991,0.000066,9143.99055,-89.991685,4.771181,0.015354,16.116288,0.247464,-273.840939,0,0,0,0.890079,6,0,0,0,0,0,0,0
356.666607,4.287794,0.000066,9143.99055,-89.991686,4.770977,0.015354,16.060472,0.246607,-273.844219,0,0,0,0.890079,6,0,0,0,0,0,0,0
357,4.286972,0.000067,9143.99055,-89.991686,4.770837,0.015354,16.02225,0.24602,-273.846459,0,0,0,0.890079,6,0,0,0,0,0,0,0
358,4.284505,0.000067,9143.990549,-89.991686,4.770739,0.015354,15.995415,0.245608,-273.848028,0,0,0,0.890079,6,0,0,0,0,0,0,0
358.50432,4.283261,0.000067,9143.990549,-89.991686,4.770741,0.015354,15.995928,0.245616,-273.847998,0,0,0,0.890079,6,0,0,0,0,0,0,0
358.586815,4.283057,0.000067,9143.990549,-89.991686,4.770495,0.015354,15.928599,0.244582,-273.851923,0,0,0,0.890079,6,0,0,0,0,0,0,0
359,4.282038,0.000067,9143.990549,-89.991686,4.770377,0.015354,15.896194,0.244084,-273.853807,0,0,0,0.890079,6,0,0,0,0,0,0,0
360,4.279571,0.000067,9143.990548,-89.991686,4.770258,0.015354,15.863681,0.243585,-273.855693,0,0,0,0.890079,6,0,0,0,0,0,0,0
360.586815,4.278123,0.000068,9143.990548,-89.991686,4.770261,0.015354,15.864317,0.243595,-273.855656,0,0,0,0.890079,6,0,0,0,0,0,0,0
361,4.277104,0.000068,9143.990548,-89.991686,4.770015,0.015354,15.796987,0.242561,-273.859549,0,0,0,0.890079,6,0,0,0,0,0,0,0
361.666607,4.275459,0.000068,9143.990546,-89.991686,4.769876,0.015354,15.75903,0.241978,-273.861736,0,0,0,0.890079,6,0,0,0,0,0,0,0
361.83765,4.275037,0.000068,9143.990546,-89.991686,4.769778,0.015354,15.732087,0.241564,-273.863285,0,0,0,0.890079,6,0,0,0,0,0,0,0
