时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,迎角,侧滑角,法向过载,燃油消耗,油门位置
33.284411,1.094259,0.002992,9144,-87.661237,0,0,272.857604,0,0,0,0,0.003263,0.885351,6,1.037318,0,0,0,0,0.000326,0.000549,0.000549,0.000549,0.000549,0.000549
33.8,1.092995,0.003044,9144,-87.661237,0,0,272.857604,0,0,0,0,0,0.885351,6,1.031594,0,0,0,0,0,0.000539,0.000539,0.000539,0.000539,0.000539
34,1.092505,0.003064,9144,-87.661237,0,0,272.857604,0,0,0,0,0,0.885351,6,1.043727,0,0,0,0,0,0.000531,0.000531,0.000531,0.000531,0.000531
34.25,1.091893,0.003089,9144,-87.664731,0,0,272.857604,0,0,0,0,-0.013975,0.885351,6,1.043117,0,0,0,0,-0.001398,0.000522,0.000522,0.000522,0.000522,0.000522
34.7,1.09079,0.003135,9144,-87.664731,0,0,272.857604,0,0,0,0,0,0.885351,6,1.038237,0,0,0,0,0,0.000515,0.000515,0.000515,0.000515,0.000515
35,1.090055,0.003165,9144,-87.664731,0,0,272.857604,0,0,0,0,0,0.885351,6,1.044769,0,0,0,0,0,0.00051,0.00051,0.00051,0.00051,0.00051
35.284412,1.089359,0.003193,9144,-87.663811,0,0,272.857604,0,0,0,0,0.003236,0.885351,6,1.046552,0,0,0,0,0.000324,0.000502,0.000502,0.000502,0.000502,0.000502
35.8,1.088095,0.003245,9144,-87.663811,0,0,272.857604,0,0,0,0,0,0.885351,6,1.041015,0,0,0,0,0,0.000494,0.000494,0.000494,0.000494,0.000494
36,1.087605,0.003265,9144,-87.663811,0,0,272.857604,0,0,0,0,0,0.885351,6,1.052421,0,0,0,0,0,0.000487,0.000487,0.000487,0.000487,0.000487
36.25,1.086993,0.00329,9144,-87.666292,0,0,272.857604,0,0,0,0,-0.009926,0.885351,6,1.051785,0,0,0,0,-0.000993,0.000479,0.000479,0.000479,0.000479,0.000479
36.666607,1.085972,0.003332,9144,-87.666292,0,0,272.857604,0,0,0,0,0,0.885351,6,1.048018,0,0,0,0,0,0.000473,0.000473,0.000473,0.000473,0.000473
36.75,1.085768,0.003341,9144,-87.666292,0,0,272.857604,0,0,0,0,0,0.885351,6,1.059246,0,0,0,0,0,0.000467,0.000467,0.000467,0.000467,0.000467
37,1.085156,0.003366,9144,-87.666292,0,0,272.857604,0,0,0,0,0,0.885351,6,1.054794,0,0,0,0,0,0.00046,0.00046,0.00046,0.00046,0.00046
37.284412,1.084459,0.003394,9144,-87.665378,0,0,272.857604,0,0,0,0,0.003215,0.885351,6,1.054795,0,0,0,0,0.000321,0.000457,0.000457,0.000457,0.000457,0.000457
37.8,1.083196,0.003446,9144,-87.665378,0,0,272.857604,0,0,0,0,0,0.885351,6,1.049439,0,0,0,0,0,0.000455,0.000455,0.000455,0.000455,0.000455
38,1.082706,0.003466,9144,-87.665378,0,0,272.857604,0,0,0,0,0,0.885351,6,1.0602,0,0,0,0,0,0.00045,0.00045,0.00045,0.00045,0.00045
38.25,1.082093,0.003492,9144,-87.667776,0,0,272.857604,0,0,0,0,-0.009591,0.885351,6,1.059547,0,0,0,0,-0.000959,0.000442,0.000442,0.000442,0.000442,0.000442
38.75,1.080868,0.003542,9144,-87.667776,0,0,272.857604,0,0,0,0,0,0.885351,6,1.053618,0,0,0,0,0,0.000437,0.000437,0.000437,0.000437,0.000437
39,1.080256,0.003567,9144,-87.667776,0,0,272.857604,0,0,0,0,0,0.885351,6,1.062252,0,0,0,0,0,0.000432,0.000432,0.000432,0.000432,0.000432
39.284413,1.079559,0.003595,9144,-87.666867,0,0,272.857604,0,0,0,0,0.003197,0.885351,6,1.062199,0,0,0,0,0.00032,0.000426,0.000426,0.000426,0.000426,0.000426
39.8,1.078296,0.003647,9144,-87.666867,0,0,272.857604,0,0,0,0,0,0.885351,6,1.057016,0,0,0,0,0,0.00042,0.00042,0.00042,0.00042,0.00042
40,1.077806,0.003667,9144,-87.666867,0,0,272.857604,0,0,0,0,0,0.885351,6,1.067201,0,0,0,0,0,0.000415,0.000415,0.000415,0.000415,0.000415
40.25,1.077193,0.003693,9144,-87.662194,0,0,272.857604,0,0,0,0,0.018692,0.885351,6,1.066537,0,0,0,0,0.001869,0.000409,0.000409,0.000409,0.000409,0.000409
40.75,1.075968,0.003743,9144,-87.662194,0,0,272.857604,0,0,0,0,0,0.885351,6,1.060814,0,0,0,0,0,0.000405,0.000405,0.000405,0.000405,0.000405
41,1.075356,0.003768,9144,-87.662194,0,0,272.857604,0,0,0,0,0,0.885351,6,1.068982,0,0,0,0,0,0.000401,0.000401,0.000401,0.000401,0.000401
41.2,1.074866,0.003788,9144,-87.661284,0,0,272.857604,0,0,0,0,0.004552,0.885351,6,1.071076,0,0,0,0,0.000455,0.000396,0.000396,0.000396,0.000396,0.000396
41.666607,1.073723,0.003835,9144,-87.661284,0,0,272.857604,0,0,0,0,0,0.885351,6,1.064843,0,0,0,0,0,0.00039,0.00039,0.00039,0.00039,0.00039
41.784412,1.073434,0.003847,9144,-87.661284,0,0,272.857604,0,0,0,0,0,0.885351,6,1.075243,0,0,0,0,0,0.000385,0.000385,0.000385,0.000385,0.000385
42,1.072906,0.003869,9144,-87.661284,0,0,272.857604,0,0,0,0,0,0.885351,6,1.07309,0,0,0,0,0,0.00038,0.00038,0.00038,0.00038,0.00038
42.3,1.072171,0.003899,9144,-87.662537,0,0,272.857604,0,0,0,0,-0.004178,0.885351,6,1.071597,0,0,0,0,-0.000418,0.000378,0.000378,0.000378,0.000378,0.000378
42.75,1.071068,0.003944,9144,-87.662537,0,0,272.857604,0,0,0,0,0,0.885351,6,1.06874,0,0,0,0,0,0.000376,0.000376,0.000376,0.000376,0.000376
43,1.070456,0.003969,9144,-87.662537,0,0,272.857604,0,0,0,0,0,0.885351,6,1.075087,0,0,0,0,0,0.000373,0.000373,0.000373,0.000373,0.000373
43.2,1.069966,0.00399,9144,-87.66163,0,0,272.857604,0,0,0,0,0.004536,0.885351,6,1.077055,0,0,0,0,0.000454,0.000368,0.000368,0.000368,0.000368,0.000368
43.784412,1.068534,0.004048,9144,-87.66163,0,0,272.857604,0,0,0,0,0,0.885351,6,1.068162,0,0,0,0,0,0.000363,0.000363,0.000363,0.000363,0.000363
44,1.068006,0.00407,9144,-87.66163,0,0,272.857604,0,0,0,0,0,0.885351,6,1.078869,0,0,0,0,0,0.000359,0.000359,0.000359,0.000359,0.000359
44.295695,1.067281,0.0041,9144,-87.663406,0,0,272.857604,0,0,0,0,-0.006007,0.885351,6,1.077509,0,0,0,0,-0.000601,0.000355,0.000355,0.000355,0.000355,0.000355
44.75,1.066168,0.004146,9144,-87.663406,0,0,272.857604,0,0,0,0,0,0.885351,6,1.074501,0,0,0,0,0,0.000351,0.000351,0.000351,0.000351,0.000351
45,1.065556,0.004171,9144,-87.663407,0,0,272.857604,0,0,0,0,0,0.885351,6,1.080648,0,0,0,0,0,0.000347,0.000347,0.000347,0.000347,0.000347
45.2,1.065066,0.004191,9144,-87.662502,0,0,272.857604,0,0,0,0,0.004521,0.885351,6,1.082505,0,0,0,0,0.000452,0.000343,0.000343,0.000343,0.000343,0.000343
45.78441,1.063634,0.00425,9144,-87.662502,0,0,272.857604,0,0,0,0,0,0.885351,6,1.07393,0,0,0,0,0,0.000339,0.000339,0.000339,0.000339,0.000339
46,1.063106,0.004271,9144,-87.662502,0,0,272.857604,0,0,0,0,0,0.885351,6,1.084146,0,0,0,0,0,0.000335,0.000335,0.000335,0.000335,0.000335
46.3,1.062371,0.004302,9144,-87.663917,0,0,272.857604,0,0,0,0,-0.004716,0.885351,6,1.08271,0,0,0,0,-0.000472,0.000332,0.000332,0.000332,0.000332,0.000332
46.666607,1.061473,0.004339,9144,-87.663917,0,0,272.857604,0,0,0,0,0,0.885351,6,1.08192,0,0,0,0,0,0.000328,0.000328,0.000328,0.000328,0.000328
46.75,1.061268,0.004347,9144,-87.663917,0,0,272.857604,0,0,0,0,0,0.885351,6,1.089402,0,0,0,0,0,0.000325,0.000325,0.000325,0.000325,0.000325
47,1.060656,0.004372,9144,-87.663917,0,0,272.857604,0,0,0,0,0,0.885351,6,1.085737,0,0,0,0,0,0.000321,0.000321,0.000321,0.000321,0.000321
47.25,1.060043,0.004397,9144,-87.663015,0,0,272.857604,0,0,0,0,0.003608,0.885351,6,1.086342,0,0,0,0,0.000361,0.000319,0.000319,0.000319,0.000319,0.000319
47.784412,1.058734,0.004451,9144,-87.663015,0,0,272.857604,0,0,0,0,0,0.885351,6,1.080472,0,0,0,0,0,0.000318,0.000318,0.000318,0.000318,0.000318
48,1.058206,0.004473,9144,-87.663015,0,0,272.857604,0,0,0,0,0,0.885351,6,1.088982,0,0,0,0,0,0.000315,0.000315,0.000315,0.000315,0.000315
48.3,1.057471,0.004503,9144,-87.664815,0,0,272.857604,0,0,0,0,-0.006,0.885351,6,1.087576,0,0,0,0,-0.0006,0.000311,0.000311,0.000311,0.000311,0.000311
48.75,1.056368,0.004548,9144,-87.664815,0,0,272.857604,0,0,0,0,0,0.885351,6,1.084922,0,0,0,0,0,0.000308,0.000308,0.000308,0.000308,0.000308
49,1.055756,0.004573,9144,-87.664816,0,0,272.857604,0,0,0,0,0,0.885351,6,1.09041,0,0,0,0,0,0.000305,0.000305,0.000305,0.000305,0.000305
49.25,1.055143,0.004598,9144,-87.663916,0,0,272.857604,0,0,0,0,0.003599,0.885351,6,1.090967,0,0,0,0,0.00036,0.000301,0.000301,0.000301,0.000301,0.000301
49.78441,1.053834,0.004652,9144,-87.663916,0,0,272.857604,0,0,0,0,0,0.885351,6,1.085283,0,0,0,0,0,0.000298,0.000298,0.000298,0.000298,0.000298
50,1.053306,0.004674,9144,-87.663916,0,0,272.857604,0,0,0,0,0,0.885351,6,1.093432,0,0,0,0,0,0.000295,0.000295,0.000295,0.000295,0.000295
50.3,1.052571,0.004704,9144,-87.656668,0,0,272.857604,0,0,0,0,0.024161,0.885351,6,1.092055,0,0,0,0,0.002416,0.000292,0.000292,0.000292,0.000292,0.000292
50.75,1.051469,0.00475,9144,-87.656668,0,0,272.857604,0,0,0,0,0,0.885351,6,1.089466,0,0,0,0,0,0.000289,0.000289,0.000289,0.000289,0.000289
51,1.050856,0.004775,9144,-87.656668,0,0,272.857604,0,0,0,0,0,0.885351,6,1.094716,0,0,0,0,0,0.000287,0.000287,0.000287,0.000287,0.000287
51.25,1.050244,0.0048,9144,-87.655762,0,0,272.857604,0,0,0,0,0.003621,0.885351,6,1.095231,0,0,0,0,0.000362,0.000284,0.000284,0.000284,0.000284,0.000284
51.666607,1.049223,0.004842,9144,-87.655762,0,0,272.857604,0,0,0,0,0,0.885351,6,1.092207,0,0,0,0,0,0.000281,0.000281,0.000281,0.000281,0.000281
51.784411,1.048934,0.004854,9144,-87.655762,0,0,272.857604,0,0,0,0,0,0.885351,6,1.099378,0,0,0,0,0,0.000278,0.000278,0.000278,0.000278,0.000278
52,1.048406,0.004876,9144,-87.655762,0,0,272.857604,0,0,0,0,0,0.885351,6,1.097539,0,0,0,0,0,0.000275,0.000275,0.000275,0.000275,0.000275
52.3,1.047671,0.004906,9144,-87.656696,0,0,272.857604,0,0,0,0,-0.003111,0.885351,6,1.096191,0,0,0,0,-0.000311,0.000274,0.000274,0.000274,0.000274,0.000274
52.8,1.046446,0.004957,9144,-87.656696,0,0,272.857604,0,0,0,0,0,0.885351,6,1.09263,0,0,0,0,0,0.000273,0.000273,0.000273,0.000273,0.000273
53,1.045956,0.004977,9144,-87.656696,0,0,272.857604,0,0,0,0,0,0.885351,6,1.09983,0,0,0,0,0,0.00027,0.00027,0.00027,0.00027,0.00027
53.25,1.045344,0.005002,9144,-87.655791,0,0,272.857604,0,0,0,0,0.003618,0.885351,6,1.099174,0,0,0,0,0.000362,0.000267,0.000267,0.000267,0.000267,0.000267
53.7,1.044241,0.005047,9144,-87.655792,0,0,272.857604,0,0,0,0,0,0.885351,6,1.095551,0,0,0,0,0,0.000265,0.000265,0.000265,0.000265,0.000265
54,1.043506,0.005078,9144,-87.655792,0,0,272.857604,0,0,0,0,0,0.885351,6,1.099466,0,0,0,0,0,0.000263,0.000263,0.000263,0.000263,0.000263
54.295695,1.042782,0.005108,9144,-87.656628,0,0,272.857604,0,0,0,0,-0.002828,0.885351,6,1.10011,0,0,0,0,-0.000283,0.00026,0.00026,0.00026,0.00026,0.00026
54.75,1.041669,0.005153,9144,-87.656628,0,0,272.857604,0,0,0,0,0,0.885351,6,1.097464,0,0,0,0,0,0.000257,0.000257,0.000257,0.000257,0.000257
55,1.041056,0.005179,9144,-87.656628,0,0,272.857604,0,0,0,0,0,0.885351,6,1.102389,0,0,0,0,0,0.000255,0.000255,0.000255,0.000255,0.000255
55.25,1.040444,0.005204,9144,-87.655724,0,0,272.857604,0,0,0,0,0.003617,0.885351,6,1.102832,0,0,0,0,0.000362,0.000252,0.000252,0.000252,0.000252,0.000252
55.7,1.039341,0.005249,9144,-87.655724,0,0,272.857604,0,0,0,0,0,0.885351,6,1.099309,0,0,0,0,0,0.00025,0.00025,0.00025,0.00025,0.00025
56,1.038606,0.00528,9144,-87.655724,0,0,272.857604,0,0,0,0,0,0.885351,6,1.103065,0,0,0,0,0,0.000248,0.000248,0.000248,0.000248,0.000248
56.3,1.037871,0.00531,9144,-87.656761,0,0,272.857604,0,0,0,0,-0.003457,0.885351,6,1.103583,0,0,0,0,-0.000346,0.000246,0.000246,0.000246,0.000246,0.000246
56.666607,1.036973,0.005347,9144,-87.656761,0,0,272.857604,0,0,0,0,0,0.885351,6,1.102797,0,0,0,0,0,0.000243,0.000243,0.000243,0.000243,0.000243
56.8,1.036646,0.00536,9144,-87.656761,0,0,272.857604,0,0,0,0,0,0.885351,6,1.107954,0,0,0,0,0,0.000241,0.000241,0.000241,0.000241,0.000241
57,1.036156,0.005381,9144,-87.656761,0,0,272.857604,0,0,0,0,0,0.885351,6,1.106875,0,0,0,0,0,0.000239,0.000239,0.000239,0.000239,0.000239
57.25,1.035544,0.005406,9144,-87.655857,0,0,272.857604,0,0,0,0,0.003615,0.885351,6,1.106235,0,0,0,0,0.000362,0.000238,0.000238,0.000238,0.000238,0.000238
57.7,1.034441,0.005451,9144,-87.655857,0,0,272.857604,0,0,0,0,0,0.885351,6,1.102807,0,0,0,0,0,0.000237,0.000237,0.000237,0.000237,0.000237
58,1.033706,0.005482,9144,-87.655857,0,0,272.857604,0,0,0,0,0,0.885351,6,1.106415,0,0,0,0,0,0.000235,0.000235,0.000235,0.000235,0.000235
58.3,1.032971,0.005512,9144,-87.656501,0,0,272.857604,0,0,0,0,-0.002147,0.885351,6,1.106898,0,0,0,0,-0.000215,0.000233,0.000233,0.000233,0.000233,0.000233
58.75,1.031869,0.005557,9144,-87.656502,0,0,272.857604,0,0,0,0,0,0.885351,6,1.104548,0,0,0,0,0,0.000231,0.000231,0.000231,0.000231,0.000231
59,1.031256,0.005582,9144,-87.656502,0,0,272.857604,0,0,0,0,0,0.885351,6,1.109022,0,0,0,0,0,0.000229,0.000229,0.000229,0.000229,0.000229
59.25,1.030644,0.005608,9144,-87.655597,0,0,272.857604,0,0,0,0,0.003617,0.885351,6,1.109407,0,0,0,0,0.000362,0.000227,0.000227,0.000227,0.000227,0.000227
59.7,1.029542,0.005653,9144,-87.655598,0,0,272.857604,0,0,0,0,0,0.885351,6,1.106071,0,0,0,0,0,0.000225,0.000225,0.000225,0.000225,0.000225
60,1.028807,0.005683,9144,-87.655598,0,0,272.857604,0,0,0,0,0,0.885351,6,1.109542,0,0,0,0,0,0.000223,0.000223,0.000223,0.000223,0.000223
60.284413,1.02811,0.005712,9144,-87.657909,0,0,272.857604,0,0,0,0,-0.008125,0.885351,6,1.11028,0,0,0,0,-0.000812,0.000221,0.000221,0.000221,0.000221,0.000221
60.59,1.027361,0.005743,9144,-87.657909,0,0,272.857604,0,0,0,0,0,0.885351,6,1.110315,0,0,0,0,0,0.000219,0.000219,0.000219,0.000219,0.000219
60.795013,1.026859,0.005764,9144,-87.657909,0,0,272.857604,0,0,0,0,0,0.885351,6,1.112603,0,0,0,0,0,0.000217,0.000217,0.000217,0.000217,0.000217
61,1.026357,0.005784,9144,-87.657909,0,0,272.857604,0,0,0,0,0,0.885351,6,1.112898,0,0,0,0,0,0.000215,0.000215,0.000215,0.000215,0.000215
61.1162,1.026072,0.005796,9144,-87.657441,0,0,272.857604,0,0,0,0,0.004023,0.885351,6,1.114808,0,0,0,0,0.000402,0.000214,0.000214,0.000214,0.000214,0.000214
61.25,1.025744,0.00581,9144,-87.657441,0,0,272.857604,0,0,0,0,0,0.885351,6,1.11465,0,0,0,0,0,0.000213,0.000213,0.000213,0.000213,0.000213
61.666607,1.024723,0.005852,9144,-87.657441,0,0,272.857604,0,0,0,0,0,0.885351,6,1.109723,0,0,0,0,0,0.000212,0.000212,0.000212,0.000212,0.000212
61.75,1.024519,0.00586,9144,-87.657441,0,0,272.857604,0,0,0,0,0,0.885351,6,1.116322,0,0,0,0,0,0.000211,0.000211,0.000211,0.000211,0.000211
61.883369,1.024192,0.005873,9144,-87.657441,0,0,272.857604,0,0,0,0,0,0.885351,6,1.115534,0,0,0,0,0,0.000209,0.000209,0.000209,0.000209,0.000209
62,1.023907,0.005885,9144,-87.657441,0,0,272.857604,0,0,0,0,0,0.885351,6,1.116017,0,0,0,0,0,0.000209,0.000209,0.000209,0.000209,0.000209
62.28441,1.02321,0.005914,9144,-87.65278,0,0,272.857604,0,0,0,0,0.016391,0.885351,6,1.113169,0,0,0,0,0.001639,0.000208,0.000208,0.000208,0.000208,0.000208
62.8,1.021947,0.005966,9144,-87.65278,0,0,272.857604,0,0,0,0,0,0.885351,6,1.109465,0,0,0,0,0,0.000208,0.000208,0.000208,0.000208,0.000208
63,1.021457,0.005986,9144,-87.65278,0,0,272.857604,0,0,0,0,0,0.885351,6,1.115766,0,0,0,0,0,0.000207,0.000207,0.000207,0.000207,0.000207
63.1162,1.021172,0.005998,9144,-87.651872,0,0,272.857604,0,0,0,0,0.007816,0.885351,6,1.117515,0,0,0,0,0.000782,0.000205,0.000205,0.000205,0.000205,0.000205
63.25,1.020844,0.006012,9144,-87.651872,0,0,272.857604,0,0,0,0,0,0.885351,6,1.117356,0,0,0,0,0,0.000203,0.000203,0.000203,0.000203,0.000203
63.7,1.019742,0.006057,9144,-87.651872,0,0,272.857604,0,0,0,0,0,0.885351,6,1.111983,0,0,0,0,0,0.000202,0.000202,0.000202,0.000202,0.000202
63.883369,1.019292,0.006076,9144,-87.651872,0,0,272.857604,0,0,0,0,0,0.885351,6,1.117246,0,0,0,0,0,0.000201,0.000201,0.000201,0.000201,0.000201
64,1.019007,0.006087,9144,-87.651872,0,0,272.857604,0,0,0,0,0,0.885351,6,1.118649,0,0,0,0,0,0.0002,0.0002,0.0002,0.0002,0.0002
64.284411,1.01831,0.006116,9144,-87.650989,0,0,272.857604,0,0,0,0,0.003107,0.885351,6,1.115877,0,0,0,0,0.000311,0.000198,0.000198,0.000198,0.000198,0.000198
64.8,1.017047,0.006168,9144,-87.650989,0,0,272.857604,0,0,0,0,0,0.885351,6,1.112266,0,0,0,0,0,0.000198,0.000198,0.000198,0.000198,0.000198
65,1.016557,0.006189,9144,-87.650989,0,0,272.857604,0,0,0,0,0,0.885351,6,1.118364,0,0,0,0,0,0.000197,0.000197,0.000197,0.000197,0.000197
65.1162,1.016272,0.0062,9144,-87.650078,0,0,272.857604,0,0,0,0,0.007835,0.885351,6,1.120055,0,0,0,0,0.000784,0.000195,0.000195,0.000195,0.000195,0.000195
65.25,1.015944,0.006214,9144,-87.650078,0,0,272.857604,0,0,0,0,0,0.885351,6,1.119896,0,0,0,0,0,0.000194,0.000194,0.000194,0.000194,0.000194
65.75,1.014719,0.006265,9144,-87.650078,0,0,272.857604,0,0,0,0,0,0.885351,6,1.113822,0,0,0,0,0,0.000193,0.000193,0.000193,0.000193,0.000193
65.883369,1.014393,0.006278,9144,-87.650078,0,0,272.857604,0,0,0,0,0,0.885351,6,1.120676,0,0,0,0,0,0.000191,0.000191,0.000191,0.000191,0.000191
66,1.014107,0.00629,9144,-87.650078,0,0,272.857604,0,0,0,0,0,0.885351,6,1.121121,0,0,0,0,0,0.00019,0.00019,0.00019,0.00019,0.00019
66.284413,1.01341,0.006319,9144,-87.650692,0,0,272.857604,0,0,0,0,-0.002158,0.885351,6,1.118422,0,0,0,0,-0.000216,0.000189,0.000189,0.000189,0.000189,0.000189
66.666607,1.012474,0.006357,9144,-87.650692,0,0,272.857604,0,0,0,0,0,0.885351,6,1.117131,0,0,0,0,0,0.000189,0.000189,0.000189,0.000189,0.000189
66.8,1.012147,0.006371,9144,-87.650692,0,0,272.857604,0,0,0,0,0,0.885351,6,1.121767,0,0,0,0,0,0.000188,0.000188,0.000188,0.000188,0.000188
67,1.011657,0.006391,9144,-87.650693,0,0,272.857604,0,0,0,0,0,0.885351,6,1.120808,0,0,0,0,0,0.000186,0.000186,0.000186,0.000186,0.000186
67.1162,1.011372,0.006403,9144,-87.649781,0,0,272.857604,0,0,0,0,0.007846,0.885351,6,1.122444,0,0,0,0,0.000785,0.000185,0.000185,0.000185,0.000185,0.000185
67.25,1.011044,0.006416,9144,-87.649781,0,0,272.857604,0,0,0,0,0,0.885351,6,1.122285,0,0,0,0,0,0.000184,0.000184,0.000184,0.000184,0.000184
67.75,1.009819,0.006467,9144,-87.649781,0,0,272.857604,0,0,0,0,0,0.885351,6,1.116372,0,0,0,0,0,0.000184,0.000184,0.000184,0.000184,0.000184
67.883369,1.009493,0.00648,9144,-87.649781,0,0,272.857604,0,0,0,0,0,0.885351,6,1.123019,0,0,0,0,0,0.000183,0.000183,0.000183,0.000183,0.000183
68,1.009207,0.006492,9144,-87.649781,0,0,272.857604,0,0,0,0,0,0.885351,6,1.123447,0,0,0,0,0,0.000181,0.000181,0.000181,0.000181,0.000181
68.2,1.008717,0.006513,9144,-87.649065,0,0,272.857604,0,0,0,0,0.003578,0.885351,6,1.122205,0,0,0,0,0.000358,0.000181,0.000181,0.000181,0.000181,0.000181
68.8,1.007247,0.006573,9144,-87.649066,0,0,272.857604,0,0,0,0,0,0.885351,6,1.115908,0,0,0,0,0,0.00018,0.00018,0.00018,0.00018,0.00018
69,1.006757,0.006594,9144,-87.649066,0,0,272.857604,0,0,0,0,0,0.885351,6,1.12311,0,0,0,0,0,0.000179,0.000179,0.000179,0.000179,0.000179
69.1162,1.006472,0.006605,9144,-87.648151,0,0,272.857604,0,0,0,0,0.007867,0.885351,6,1.124695,0,0,0,0,0.000787,0.000178,0.000178,0.000178,0.000178,0.000178
69.3,1.006022,0.006624,9144,-87.648152,0,0,272.857604,0,0,0,0,0,0.885351,6,1.123724,0,0,0,0,0,0.000177,0.000177,0.000177,0.000177,0.000177
69.75,1.00492,0.00667,9144,-87.648152,0,0,272.857604,0,0,0,0,0,0.885351,6,1.119637,0,0,0,0,0,0.000176,0.000176,0.000176,0.000176,0.000176
69.883369,1.004593,0.006683,9144,-87.648152,0,0,272.857604,0,0,0,0,0,0.885351,6,1.125229,0,0,0,0,0,0.000174,0.000174,0.000174,0.000174,0.000174
70,1.004307,0.006695,9144,-87.648152,0,0,272.857604,0,0,0,0,0,0.885351,6,1.125641,0,0,0,0,0,0.000173,0.000173,0.000173,0.000173,0.000173
70.2,1.003817,0.006715,9144,-87.646602,0,0,272.857604,0,0,0,0,0.007748,0.885351,6,1.124428,0,0,0,0,0.000775,0.000173,0.000173,0.000173,0.000173,0.000173
70.784413,1.002385,0.006774,9144,-87.646602,0,0,272.857604,0,0,0,0,0,0.885351,6,1.118536,0,0,0,0,0,0.000172,0.000172,0.000172,0.000172,0.000172
71,1.001857,0.006796,9144,-87.646602,0,0,272.857604,0,0,0,0,0,0.885351,6,1.125019,0,0,0,0,0,0.000171,0.000171,0.000171,0.000171,0.000171
71.1162,1.001572,0.006808,9144,-87.645685,0,0,272.857604,0,0,0,0,0.007897,0.885351,6,1.126819,0,0,0,0,0.00079,0.00017,0.00017,0.00017,0.00017,0.00017
71.3,1.001122,0.006827,9144,-87.645685,0,0,272.857604,0,0,0,0,0,0.885351,6,1.12587,0,0,0,0,0,0.000169,0.000169,0.000169,0.000169,0.000169
71.666607,1.000224,0.006864,9144,-87.645685,0,0,272.857604,0,0,0,0,0,0.885351,6,1.123189,0,0,0,0,0,0.000168,0.000168,0.000168,0.000168,0.000168
71.8,0.999897,0.006877,9144,-87.645685,0,0,272.857604,0,0,0,0,0,0.885351,6,1.127231,0,0,0,0,0,0.000167,0.000167,0.000167,0.000167,0.000167
71.883369,0.999693,0.006886,9144,-87.645685,0,0,272.857604,0,0,0,0,0,0.885351,6,1.12815,0,0,0,0,0,0.000166,0.000166,0.000166,0.000166,0.000166
72,0.999407,0.006898,9144,-87.645685,0,0,272.857604,0,0,0,0,0,0.885351,6,1.127713,0,0,0,0,0,0.000166,0.000166,0.000166,0.000166,0.000166
72.2,0.998917,0.006918,9144,-87.647579,0,0,272.857604,0,0,0,0,-0.009468,0.885351,6,1.126528,0,0,0,0,-0.000947,0.00011,0.00011,0.00011,0.00011,0.00011
72.784411,0.997485,0.006977,9144,-87.647579,0,0,272.857604,0,0,0,0,0,0.885351,6,1.12078,0,0,0,0,0,0.000016,0.000016,0.000016,0.000016,0.000016
73,0.996957,0.006999,9144,-87.647579,0,0,272.857604,0,0,0,0,0,0.885351,6,1.127079,0,0,0,0,0,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001
73.1162,0.996673,0.007011,9144,-87.646661,0,0,272.857604,0,0,0,0,0.007902,0.885351,6,1.128827,0,0,0,0,0.00079,0,0,0,0,0
73.3,0.996222,0.007029,9144,-87.646661,0,0,272.857604,0,0,0,0,0,0.885351,6,1.127899,0,0,0,0,0,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003
73.8,0.994997,0.00708,9144,-87.646661,0,0,272.857604,0,0,0,0,0,0.885351,6,1.123246,0,0,0,0,0,0.000004,0.000004,0.000004,0.000004,0.000004
73.883369,0.994793,0.007088,9144,-87.646661,0,0,272.857604,0,0,0,0,0,0.885351,6,1.130101,0,0,0,0,0,0.000006,0.000006,0.000006,0.000006,0.000006
74,0.994507,0.0071,9144,-87.646661,0,0,272.857604,0,0,0,0,0,0.885351,6,1.129672,0,0,0,0,0,-0.000004,-0.000004,-0.000004,-0.000004,-0.000004
74.2,0.994017,0.007121,9144,-87.648962,0,0,272.857604,0,0,0,0,-0.011507,0.885351,6,1.128514,0,0,0,0,-0.001151,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003
74.784412,0.992586,0.00718,9144,-87.648963,0,0,272.857604,0,0,0,0,0,0.885351,6,1.122905,0,0,0,0,0,0.000004,0.000004,0.000004,0.000004,0.000004
75,0.992057,0.007202,9144,-87.648963,0,0,272.857604,0,0,0,0,0,0.885351,6,1.12903,0,0,0,0,0,0.000009,0.000009,0.000009,0.000009,0.000009
75.1162,0.991773,0.007213,9144,-87.648046,0,0,272.857604,0,0,0,0,0.00789,0.885351,6,1.130728,0,0,0,0,0.000789,0.000006,0.000006,0.000006,0.000006,0.000006
75.3,0.991322,0.007232,9144,-87.648046,0,0,272.857604,0,0,0,0,0,0.885351,6,1.12982,0,0,0,0,0,0.000002,0.000002,0.000002,0.000002,0.000002
75.8,0.990097,0.007283,9144,-87.648046,0,0,272.857604,0,0,0,0,0,0.885351,6,1.125278,0,0,0,0,0,0.000002,0.000002,0.000002,0.000002,0.000002
