时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,侧滑角,法向过载,迎角,燃油消耗,油门位置
217.75,-0.63256,0.070306,9143.976875,92.025956,4.857332,0.051939,39.357434,2.046035,-269.996523,-0.000923,-0.000053,0.0018,0.885351,,1.397742,-0.000021,-0.000021,-0.000369,0.000369,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018
217.883369,-0.632233,0.070294,9143.976881,92.026194,4.8573,0.051813,39.349054,2.040605,-269.997785,-0.000949,-0.00024,0.001788,0.885351,,1.399786,-0.000096,-0.000096,-0.00038,0.00038,0.000179,0.000179,0.000179,0.000179,0.000179,0.000179
218,-0.631947,0.070284,9143.976887,92.026402,4.857179,0.051703,39.316534,2.034591,-270.002568,-0.000941,-0.001041,0.001777,0.885351,,1.39981,-0.000416,-0.000416,-0.000376,0.000376,0.000178,0.000178,0.000178,0.000178,0.000178,0.000178
218.25,-0.631334,0.070263,9143.9769,92.026843,4.857149,0.051446,39.309021,2.024096,-270.003741,-0.001026,-0.000119,0.001767,0.885351,,1.398882,-0.000048,-0.000048,-0.00041,0.00041,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177
218.65,-0.630353,0.070228,9143.97692,92.027545,4.857121,0.051013,39.3024,2.006685,-270.004834,-0.001083,-0.000069,0.001755,0.885351,,1.397768,-0.000028,-0.000028,-0.000433,0.000433,0.000176,0.000176,0.000176,0.000176,0.000176,0.000176
219,-0.629494,0.070198,9143.976938,92.028156,4.857061,0.050648,39.286839,1.991514,-270.007211,-0.001043,-0.000173,0.001746,0.885351,,1.397842,-0.000069,-0.000069,-0.000417,0.000417,0.000175,0.000175,0.000175,0.000175,0.000175,0.000175
219.1162,-0.629209,0.070188,9143.976944,92.028358,4.856965,0.050532,39.261098,1.985618,-270.010999,-0.001004,-0.000829,0.001735,0.885351,,1.399119,-0.000332,-0.000332,-0.000402,0.000402,0.000173,0.000173,0.000173,0.000173,0.000173,0.000173
219.25,-0.628881,0.070176,9143.976951,92.028589,4.856881,0.050395,39.238906,1.979124,-270.014272,-0.00102,-0.000623,0.001725,0.885351,,1.398934,-0.000249,-0.000249,-0.000408,0.000408,0.000172,0.000172,0.000172,0.000172,0.000172,0.000172
219.75,-0.627655,0.070133,9143.976976,92.029447,4.856855,0.049855,39.232831,1.957581,-270.015312,-0.00108,-0.000053,0.001716,0.885351,,1.396521,-0.000021,-0.000021,-0.000432,0.000432,0.000172,0.000172,0.000172,0.000172,0.000172,0.000172
219.883369,-0.627328,0.070121,9143.976983,92.029674,4.856823,0.049712,39.224472,1.951533,-270.01657,-0.001074,-0.00024,0.001704,0.885351,,1.398547,-0.000096,-0.000096,-0.000429,0.000429,0.00017,0.00017,0.00017,0.00017,0.00017,0.00017
220,-0.627042,0.070111,9143.976989,92.029871,4.856701,0.04959,39.191962,1.94512,-270.021337,-0.001047,-0.001041,0.001693,0.885351,,1.398571,-0.000416,-0.000416,-0.000419,0.000419,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169
220.25,-0.626429,0.070089,9143.977002,92.030295,4.856672,0.049338,39.184419,1.934844,-270.022506,-0.001008,-0.000119,0.001693,0.885351,,1.397653,-0.000048,-0.000048,-0.000403,0.000403,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169
220.65,-0.625448,0.070055,9143.977023,92.030972,4.856644,0.048974,39.177624,1.92022,-270.023596,-0.00091,-0.000069,0.001694,0.885351,,1.396551,-0.000028,-0.000028,-0.000364,0.000364,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169
221,-0.62459,0.070024,9143.977041,92.031563,4.856583,0.048672,39.161907,1.907607,-270.025965,-0.000862,-0.000173,0.001687,0.885351,,1.396626,-0.000069,-0.000069,-0.000345,0.000345,0.000169,0.000169,0.000169,0.000169,0.000169,0.000169
221.1162,-0.624305,0.070014,9143.977046,92.031757,4.856487,0.048573,39.13612,1.90245,-270.02974,-0.000856,-0.000829,0.001675,0.885351,,1.397892,-0.000332,-0.000332,-0.000342,0.000342,0.000168,0.000168,0.000168,0.000168,0.000168,0.000168
221.25,-0.623977,0.070003,9143.977053,92.031981,4.856404,0.048456,39.113877,1.896786,-270.033003,-0.000874,-0.000623,0.001667,0.885351,,1.39771,-0.000249,-0.000249,-0.000349,0.000349,0.000167,0.000167,0.000167,0.000167,0.000167,0.000167
221.666607,-0.622955,0.069966,9143.977075,92.032672,4.856377,0.048069,39.107468,1.881321,-270.034039,-0.000928,-0.000064,0.001659,0.885351,,1.395846,-0.000025,-0.000025,-0.000371,0.000371,0.000166,0.000166,0.000166,0.000166,0.000166,0.000166
221.75,-0.62275,0.069959,9143.977079,92.032809,4.856345,0.047991,39.098974,1.877821,-270.035293,-0.000946,-0.000384,0.001648,0.885351,,1.397694,-0.000154,-0.000154,-0.000378,0.000378,0.000165,0.000165,0.000165,0.000165,0.000165,0.000165
221.883369,-0.622423,0.069948,9143.977086,92.033028,4.856244,0.047864,39.071954,1.871582,-270.039248,-0.000946,-0.000758,0.001639,0.885351,,1.397329,-0.000303,-0.000303,-0.000378,0.000378,0.000164,0.000164,0.000164,0.000164,0.000164,0.000164
222,-0.622137,0.069937,9143.977092,92.033218,4.856226,0.047752,39.067299,1.866946,-270.039953,-0.000966,-0.000155,0.001634,0.885351,,1.397354,-0.000062,-0.000062,-0.000387,0.000387,0.000163,0.000163,0.000163,0.000163,0.000163,0.000163
222.25,-0.621524,0.069916,9143.977105,92.033621,4.856194,0.047457,39.059169,1.855025,-270.041211,-0.001178,-0.000129,0.001612,0.885351,,1.396445,-0.000051,-0.000051,-0.000471,0.000471,0.000161,0.000161,0.000161,0.000161,0.000161,0.000161
222.65,-0.620543,0.069881,9143.977126,92.034256,4.856166,0.046899,39.052718,1.832858,-270.042296,-0.001396,-0.000069,0.001587,0.885351,,1.395355,-0.000028,-0.000028,-0.000559,0.000559,0.000159,0.000159,0.000159,0.000159,0.000159,0.000159
223,-0.619685,0.06985,9143.977144,92.034808,4.856106,0.04644,39.03726,1.814202,-270.044657,-0.00131,-0.000173,0.001579,0.885351,,1.395431,-0.000069,-0.000069,-0.000524,0.000524,0.000158,0.000158,0.000158,0.000158,0.000158,0.000158
223.1162,-0.6194,0.06984,9143.97715,92.034991,4.85601,0.046301,39.011534,1.807561,-270.048419,-0.001199,-0.000829,0.001569,0.885351,,1.396686,-0.000332,-0.000332,-0.000479,0.000479,0.000157,0.000157,0.000157,0.000157,0.000157,0.000157
223.234006,-0.619111,0.06983,9143.977156,92.035174,4.855926,0.046159,38.989323,1.800992,-270.05167,-0.001204,-0.000707,0.001558,0.885351,,1.396607,-0.000283,-0.000283,-0.000481,0.000481,0.000156,0.000156,0.000156,0.000156,0.000156,0.000156
223.75,-0.617846,0.069785,9143.977182,92.035974,4.8559,0.045513,38.983338,1.775458,-270.052703,-0.001253,-0.000051,0.001549,0.885351,,1.394051,-0.000021,-0.000021,-0.000501,0.000501,0.000155,0.000155,0.000155,0.000155,0.000155,0.000155
223.883369,-0.617519,0.069774,9143.977189,92.036179,4.855872,0.045351,38.97604,1.768798,-270.0538,-0.001215,-0.000211,0.001538,0.885351,,1.396132,-0.000084,-0.000084,-0.000486,0.000486,0.000154,0.000154,0.000154,0.000154,0.000154,0.000154
224,-0.617233,0.069763,9143.977195,92.036357,4.855746,0.045216,38.942444,1.762025,-270.058691,-0.001153,-0.001075,0.001529,0.885351,,1.396158,-0.00043,-0.00043,-0.000461,0.000461,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153
224.2,-0.616742,0.069746,9143.977206,92.036662,4.855717,0.04498,38.934848,1.752472,-270.059849,-0.00118,-0.000148,0.001522,0.885351,,1.395569,-0.000059,-0.000059,-0.000472,0.000472,0.000152,0.000152,0.000152,0.000152,0.000152,0.000152
224.65,-0.615639,0.069707,9143.977229,92.037344,4.855689,0.044452,38.928268,1.731591,-270.060932,-0.001173,-0.000062,0.001516,0.885351,,1.393898,-0.000025,-0.000025,-0.000469,0.000469,0.000152,0.000152,0.000152,0.000152,0.000152,0.000152
225,-0.61478,0.069676,9143.977247,92.037873,4.855641,0.044082,38.915907,1.716584,-270.062809,-0.001059,-0.000138,0.001512,0.885351,,1.394257,-0.000055,-0.000055,-0.000424,0.000424,0.000151,0.000151,0.000151,0.000151,0.000151,0.000151
225.1162,-0.614495,0.069666,9143.977253,92.038047,4.855532,0.043969,38.886746,1.710902,-270.067046,-0.000971,-0.000936,0.001502,0.885351,,1.395501,-0.000375,-0.000375,-0.000388,0.000388,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
225.234005,-0.614207,0.069656,9143.977259,92.038223,4.855449,0.043852,38.864552,1.705387,-270.070275,-0.00099,-0.000705,0.001492,0.885351,,1.395423,-0.000282,-0.000282,-0.000396,0.000396,0.000149,0.000149,0.000149,0.000149,0.000149,0.000149
225.75,-0.612941,0.069611,9143.977286,92.038989,4.855422,0.043309,38.858329,1.683977,-270.071305,-0.001052,-0.000051,0.001483,0.885351,,1.392893,-0.000021,-0.000021,-0.000421,0.000421,0.000148,0.000148,0.000148,0.000148,0.000148,0.000148
225.883369,-0.612614,0.069599,9143.977293,92.039185,4.855394,0.043171,38.850974,1.678271,-270.072399,-0.001038,-0.000211,0.001473,0.885351,,1.394956,-0.000084,-0.000084,-0.000415,0.000415,0.000147,0.000147,0.000147,0.000147,0.000147,0.000147
226,-0.612328,0.069589,9143.977299,92.039356,4.855269,0.043055,38.81733,1.672326,-270.077273,-0.00099,-0.001075,0.001464,0.885351,,1.394982,-0.00043,-0.00043,-0.000396,0.000396,0.000146,0.000146,0.000146,0.000146,0.000146,0.000146
226.2,-0.611838,0.069572,9143.97731,92.039647,4.855239,0.042854,38.809654,1.664174,-270.078426,-0.001006,-0.000148,0.001459,0.885351,,1.3944,-0.000059,-0.000059,-0.000402,0.000402,0.000146,0.000146,0.000146,0.000146,0.000146,0.000146
226.65,-0.610734,0.069533,9143.977333,92.040302,4.855211,0.04241,38.80289,1.646601,-270.079506,-0.000988,-0.000062,0.001455,0.885351,,1.392746,-0.000025,-0.000025,-0.000395,0.000395,0.000145,0.000145,0.000145,0.000145,0.000145,0.000145
227,-0.609876,0.069502,9143.977351,92.04081,4.855163,0.042094,38.790405,1.633828,-270.081377,-0.0009,-0.000138,0.00145,0.885351,,1.393103,-0.000055,-0.000055,-0.00036,0.00036,0.000145,0.000145,0.000145,0.000145,0.000145,0.000145
227.1162,-0.609591,0.069492,9143.977357,92.040977,4.855054,0.041997,38.761205,1.628827,-270.085599,-0.000836,-0.000936,0.001442,0.885351,,1.394337,-0.000375,-0.000375,-0.000334,0.000334,0.000144,0.000144,0.000144,0.000144,0.000144,0.000144
227.234005,-0.609302,0.069482,9143.977364,92.041146,4.854971,0.041897,38.738974,1.623994,-270.088818,-0.000853,-0.000704,0.001433,0.885351,,1.39426,-0.000282,-0.000282,-0.000341,0.000341,0.000143,0.000143,0.000143,0.000143,0.000143,0.000143
227.75,-0.608037,0.069437,9143.97739,92.041881,4.854945,0.041427,38.732589,1.605491,-270.089844,-0.000911,-0.000051,0.001425,0.885351,,1.391754,-0.000021,-0.000021,-0.000364,0.000364,0.000143,0.000143,0.000143,0.000143,0.000143,0.000143
227.883369,-0.607709,0.069425,9143.977397,92.04207,4.854917,0.041306,38.725193,1.600504,-270.090934,-0.000905,-0.000211,0.001415,0.885351,,1.3938,-0.000084,-0.000084,-0.000362,0.000362,0.000142,0.000142,0.000142,0.000142,0.000142,0.000142
228,-0.607423,0.069415,9143.977404,92.042234,4.854791,0.041205,38.691514,1.595186,-270.095792,-0.000868,-0.001075,0.001407,0.885351,,1.393826,-0.00043,-0.00043,-0.000347,0.000347,0.000141,0.000141,0.000141,0.000141,0.000141,0.000141
228.2,-0.606933,0.069397,9143.977414,92.042516,4.854762,0.041042,38.683764,1.588532,-270.096942,-0.000817,-0.000148,0.001408,0.885351,,1.39325,-0.000059,-0.000059,-0.000327,0.000327,0.000141,0.000141,0.000141,0.000141,0.000141,0.000141
228.7,-0.605707,0.069354,9143.97744,92.043223,4.854734,0.040694,38.676813,1.574783,-270.098018,-0.000695,-0.000056,0.001414,0.885351,,1.391309,-0.000022,-0.000022,-0.000278,0.000278,0.000141,0.000141,0.000141,0.000141,0.000141,0.000141
229,-0.604971,0.069327,9143.977456,92.043646,4.854686,0.040507,38.664103,1.567022,-270.099882,-0.000623,-0.000161,0.001411,0.885351,,1.392244,-0.000064,-0.000064,-0.000249,0.000249,0.000141,0.000141,0.000141,0.000141,0.000141,0.000141
229.1162,-0.604686,0.069317,9143.977462,92.043809,4.854565,0.040435,38.631557,1.562914,-270.104563,-0.00062,-0.001041,0.001401,0.885351,,1.393192,-0.000417,-0.000417,-0.000248,0.000248,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014
229.234004,-0.604397,0.069307,9143.977468,92.043973,4.854494,0.040359,38.612651,1.559222,-270.107288,-0.000643,-0.000598,0.001395,0.885351,,1.393116,-0.000239,-0.000239,-0.000257,0.000257,0.000139,0.000139,0.000139,0.000139,0.000139,0.000139
229.75,-0.603132,0.069262,9143.977495,92.044689,4.854467,0.039999,38.60599,1.545019,-270.108321,-0.000698,-0.000052,0.001388,0.885351,,1.390635,-0.000021,-0.000021,-0.000279,0.000279,0.000139,0.000139,0.000139,0.000139,0.000139,0.000139
229.883369,-0.602805,0.06925,9143.977503,92.044873,4.854439,0.039904,38.598546,1.541062,-270.109408,-0.00071,-0.000211,0.001379,0.885351,,1.392664,-0.000084,-0.000084,-0.000284,0.000284,0.000138,0.000138,0.000138,0.000138,0.000138,0.000138
230,-0.602519,0.06924,9143.977509,92.045033,4.854314,0.039823,38.564827,1.536591,-270.114249,-0.000694,-0.001075,0.001371,0.885351,,1.39269,-0.00043,-0.00043,-0.000277,0.000277,0.000137,0.000137,0.000137,0.000137,0.000137,0.000137
230.2,-0.602028,0.069223,9143.977519,92.045306,4.854284,0.039677,38.55704,1.530634,-270.115395,-0.000731,-0.000148,0.001366,0.885351,,1.39212,-0.000059,-0.000059,-0.000292,0.000292,0.000137,0.000137,0.000137,0.000137,0.000137,0.000137
230.7,-0.600802,0.069179,9143.977546,92.045985,4.854256,0.039297,38.550118,1.515686,-270.116467,-0.00076,-0.000056,0.001359,0.885351,,1.390198,-0.000022,-0.000022,-0.000304,0.000304,0.000136,0.000136,0.000136,0.000136,0.000136,0.000136
231,-0.600066,0.069153,9143.977562,92.046391,4.854208,0.039082,38.53744,1.50688,-270.118325,-0.000717,-0.000161,0.001353,0.885351,,1.391126,-0.000064,-0.000064,-0.000287,0.000287,0.000135,0.000135,0.000135,0.000135,0.000135,0.000135
231.1162,-0.599782,0.069142,9143.977568,92.046548,4.854087,0.039004,38.504896,1.50259,-270.12299,-0.000673,-0.001041,0.001346,0.885351,,1.392066,-0.000417,-0.000417,-0.000269,0.000269,0.000135,0.000135,0.000135,0.000135,0.000135,0.000135
231.2,-0.599576,0.069135,9143.977572,92.04666,4.854017,0.038946,38.485958,1.499635,-270.125706,-0.000686,-0.000841,0.00134,0.885351,,1.392197,-0.000336,-0.000336,-0.000274,0.000274,0.000134,0.000134,0.000134,0.000134,0.000134,0.000134
231.666607,-0.598432,0.069094,9143.977597,92.047282,4.85399,0.038601,38.47925,1.486081,-270.126736,-0.000739,-0.000057,0.001333,0.885351,,1.389849,-0.000023,-0.000023,-0.000296,0.000296,0.000133,0.000133,0.000133,0.000133,0.000133,0.000133
231.734006,-0.598266,0.069088,9143.9776,92.047371,4.85397,0.03855,38.473978,1.483892,-270.127499,-0.000765,-0.000294,0.001324,0.885351,,1.391988,-0.000118,-0.000118,-0.000306,0.000306,0.000132,0.000132,0.000132,0.000132,0.000132,0.000132
231.883369,-0.5979,0.069075,9143.977608,92.047568,4.853857,0.038437,38.443503,1.47838,-270.131868,-0.000754,-0.00076,0.001317,0.885351,,1.391459,-0.000304,-0.000304,-0.000302,0.000302,0.000132,0.000132,0.000132,0.000132,0.000132,0.000132
232,-0.597614,0.069065,9143.977614,92.047721,4.853843,0.038349,38.439898,1.47484,-270.1324,-0.000757,-0.000119,0.001314,0.885351,,1.391572,-0.000047,-0.000047,-0.000303,0.000303,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131
232.25,-0.597001,0.069043,9143.977628,92.04805,4.853807,0.03817,38.4304,1.467606,-270.133791,-0.000714,-0.000145,0.001314,0.885351,,1.390709,-0.000058,-0.000058,-0.000286,0.000286,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131
232.7,-0.595898,0.069004,9143.977652,92.048642,4.853779,0.037884,38.423359,1.456316,-270.134853,-0.000636,-0.000061,0.001316,0.885351,,1.389376,-0.000025,-0.000025,-0.000255,0.000255,0.000132,0.000132,0.000132,0.000132,0.000132,0.000132
233,-0.595162,0.068978,9143.977667,92.049036,4.853719,0.037705,38.407314,1.448852,-270.137175,-0.000594,-0.000201,0.001311,0.885351,,1.390027,-0.000081,-0.000081,-0.000238,0.000238,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131
233.1162,-0.594877,0.068967,9143.977674,92.049187,4.85361,0.037637,38.378122,1.445116,-270.141344,-0.00059,-0.000934,0.001303,0.885351,,1.390959,-0.000374,-0.000374,-0.000236,0.000236,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013
233.2,-0.594671,0.06896,9143.977678,92.049296,4.853539,0.037587,38.359091,1.44247,-270.144061,-0.0006,-0.000844,0.001298,0.885351,,1.391089,-0.000338,-0.000338,-0.00024,0.00024,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013
233.734005,-0.593362,0.068913,9143.977706,92.049986,4.853513,0.03724,38.352368,1.428917,-270.145088,-0.000648,-0.00005,0.001292,0.885351,,1.388363,-0.00002,-0.00002,-0.000259,0.000259,0.000129,0.000129,0.000129,0.000129,0.000129,0.000129
233.883369,-0.592996,0.0689,9143.977714,92.050178,4.853493,0.037143,38.347159,1.42497,-270.145848,-0.000654,-0.000133,0.001284,0.885351,,1.39036,-0.000053,-0.000053,-0.000262,0.000262,0.000128,0.000128,0.000128,0.000128,0.000128,0.000128
234,-0.59271,0.06889,9143.977721,92.050327,4.853363,0.037069,38.312177,1.420853,-270.150833,-0.00063,-0.001114,0.001278,0.885351,,1.390474,-0.000446,-0.000446,-0.000252,0.000252,0.000128,0.000128,0.000128,0.000128,0.000128,0.000128
234.25,-0.592096,0.068868,9143.977734,92.050649,4.853329,0.036953,38.303305,1.416063,-270.152116,-0.000465,-0.000134,0.001289,0.885351,,1.389619,-0.000054,-0.000054,-0.000186,0.000186,0.000129,0.000129,0.000129,0.000129,0.000129,0.000129
234.7,-0.590993,0.068829,9143.977758,92.051236,4.853302,0.036847,38.295978,1.41172,-270.153178,-0.000236,-0.000062,0.001305,0.885351,,1.388299,-0.000025,-0.000025,-0.000094,0.000094,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131
235,-0.590257,0.068802,9143.977774,92.051627,4.853241,0.036776,38.279771,1.408394,-270.155492,-0.000237,-0.000201,0.001301,0.885351,,1.388946,-0.000081,-0.000081,-0.000095,0.000095,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013
235.1162,-0.589972,0.068792,9143.97778,92.051777,4.853133,0.036741,38.250527,1.405987,-270.159646,-0.000299,-0.000934,0.001292,0.885351,,1.389871,-0.000374,-0.000374,-0.00012,0.00012,0.000129,0.000129,0.000129,0.000129,0.000129,0.000129
235.2,-0.589767,0.068785,9143.977785,92.051885,4.853062,0.036715,38.231459,1.404285,-270.162354,-0.000312,-0.000844,0.001289,0.885351,,1.389999,-0.000338,-0.000338,-0.000125,0.000125,0.000129,0.000129,0.000129,0.000129,0.000129,0.000129
235.734008,-0.588457,0.068738,9143.977813,92.052571,4.853035,0.036522,38.224509,1.39666,-270.163377,-0.000361,-0.00005,0.001285,0.885351,,1.3873,-0.00002,-0.00002,-0.000144,0.000144,0.000128,0.000128,0.000128,0.000128,0.000128,0.000128
235.883369,-0.588091,0.068725,9143.977821,92.052762,4.853015,0.036463,38.219241,1.394197,-270.164135,-0.000397,-0.000133,0.001278,0.885351,,1.38928,-0.000053,-0.000053,-0.000159,0.000159,0.000128,0.000128,0.000128,0.000128,0.000128,0.000128
236,-0.587805,0.068714,9143.977827,92.05291,4.852885,0.036415,38.18422,1.3911,-270.169103,-0.000408,-0.001114,0.001272,0.885351,,1.389393,-0.000446,-0.000446,-0.000163,0.000163,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127
236.25,-0.587192,0.068693,9143.977841,92.053228,4.852852,0.036319,38.175315,1.387115,-270.170382,-0.000383,-0.000134,0.001272,0.885351,,1.388546,-0.000054,-0.000054,-0.000153,0.000153,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127
236.666607,-0.58617,0.068656,9143.977863,92.053759,4.852824,0.036178,38.168033,1.381461,-270.17144,-0.000338,-0.000066,0.001274,0.885351,,1.387436,-0.000027,-0.000027,-0.000135,0.000135,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127
236.75,-0.585966,0.068649,9143.977867,92.053865,4.852764,0.03615,38.151765,1.379787,-270.173746,-0.000341,-0.000724,0.001269,0.885351,,1.389169,-0.00029,-0.00029,-0.000136,0.000136,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127
237,-0.585353,0.068627,9143.977881,92.05418,4.852664,0.036053,38.124803,1.375124,-270.177576,-0.000386,-0.000401,0.001262,0.885351,,1.388148,-0.000161,-0.000161,-0.000155,0.000155,0.000126,0.000126,0.000126,0.000126,0.000126,0.000126
237.1162,-0.585068,0.068616,9143.977887,92.054326,4.852646,0.036005,38.119999,1.373099,-270.178264,-0.000417,-0.000155,0.001257,0.885351,,1.3888,-0.000062,-0.000062,-0.000167,0.000167,0.000126,0.000126,0.000126,0.000126,0.000126,0.000126
237.2,-0.584862,0.068609,9143.977891,92.054432,4.852585,0.03597,38.103675,1.371196,-270.180576,-0.000411,-0.000724,0.001255,0.885351,,1.388928,-0.000289,-0.000289,-0.000165,0.000165,0.000126,0.000126,0.000126,0.000126,0.000126,0.000126
237.734005,-0.583553,0.068562,9143.97792,92.0551,4.852558,0.03574,38.096708,1.362161,-270.181604,-0.000431,-0.000051,0.001252,0.885351,,1.386253,-0.00002,-0.00002,-0.000172,0.000172,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125
237.883369,-0.583186,0.068549,9143.977928,92.055287,4.852538,0.035674,38.091447,1.359468,-270.182359,-0.00044,-0.000133,0.001247,0.885351,,1.388217,-0.000053,-0.000053,-0.000176,0.000176,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125
238,-0.5829,0.068539,9143.977934,92.055431,4.852408,0.035623,38.056429,1.356242,-270.18731,-0.000445,-0.001114,0.00124,0.885351,,1.38833,-0.000446,-0.000446,-0.000178,0.000178,0.000124,0.000124,0.000124,0.000124,0.000124,0.000124
238.25,-0.582287,0.068517,9143.977948,92.055748,4.852375,0.035593,38.047433,1.354787,-270.188585,-0.000119,-0.000134,0.001266,0.885351,,1.387491,-0.000054,-0.000054,-0.000048,0.000048,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127
238.75,-0.581061,0.068473,9143.977974,92.056398,4.852347,0.035742,38.039753,1.360214,-270.189639,0.000299,-0.000055,0.0013,0.885351,,1.385908,-0.000022,-0.000022,0.00012,-0.00012,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013
